L,a,b,hex_srgb
30.0,38.0,-14.0,#742B5D
30.0,38.0,-12.0,#752B5A
30.0,38.0,-10.0,#762B57
30.0,38.0,-8.0,#772A54
30.0,38.0,-6.0,#782A51
30.0,38.0,-4.0,#792A4E
30.0,38.0,-2.0,#792A4B
30.0,38.0,0.0,#7A2948
30.0,38.0,2.0,#7B2945
30.0,38.0,4.0,#7C2942
30.0,38.0,6.0,#7C293F
30.0,38.0,8.0,#7D293C
30.0,38.0,10.0,#7D2839
30.0,38.0,12.0,#7E2836
30.0,38.0,18.0,#7F282D
30.0,38.0,20.0,#80282A
30.0,38.0,42.0,#832700
30.0,38.0,48.0,#832700
30.0,40.0,-88.0,#003BD5
30.0,40.0,-78.0,#0038C4
30.0,40.0,-70.0,#1C35B7
30.0,40.0,-60.0,#4233A6
30.0,40.0,-56.0,#4A31A0
30.0,40.0,-46.0,#5B2F8F
30.0,40.0,-40.0,#622E86
30.0,40.0,-32.0,#6A2C79
30.0,40.0,-28.0,#6D2B73
30.0,40.0,-24.0,#702A6D
30.0,40.0,14.0,#812533
30.0,40.0,16.0,#812530
30.0,40.0,22.0,#822527
30.0,40.0,26.0,#832520
30.0,40.0,34.0,#842413
30.0,40.0,40.0,#852405
30.0,40.0,46.0,#852400
30.0,42.0,-78.0,#0036C4
30.0,42.0,-74.0,#0535BD
30.0,42.0,-70.0,#2733B7
30.0,42.0,-66.0,#3732B0
30.0,42.0,-60.0,#4730A6
30.0,42.0,-54.0,#522F9C
30.0,42.0,-50.0,#592E96
30.0,42.0,-44.0,#612C8C
30.0,42.0,-38.0,#672B83
30.0,42.0,-22.0,#74276A
30.0,42.0,-18.0,#772763
30.0,42.0,-14.0,#79265D
30.0,42.0,-10.0,#7B2557
30.0,42.0,-8.0,#7C2554
30.0,42.0,-6.0,#7D2551
30.0,42.0,-4.0,#7D244E
30.0,42.0,-2.0,#7E244B
30.0,42.0,0.0,#7F2448
30.0,42.0,2.0,#802445
30.0,42.0,4.0,#802342
30.0,42.0,6.0,#81233F
30.0,42.0,8.0,#81233C
30.0,42.0,10.0,#822339
30.0,42.0,20.0,#84222A
30.0,42.0,30.0,#86211A
30.0,42.0,44.0,#872100
30.0,42.0,50.0,#882000
30.0,44.0,-84.0,#0036CE
30.0,44.0,-74.0,#1A33BD
30.0,44.0,-70.0,#2F31B7
30.0,44.0,-64.0,#422FAD
30.0,44.0,-58.0,#4F2EA3
30.0,44.0,-48.0,#5F2B93
30.0,44.0,-42.0,#662989
30.0,44.0,-36.0,#6C287F
30.0,44.0,-32.0,#702779
30.0,44.0,-28.0,#732673
30.0,44.0,-16.0,#7A2360
30.0,44.0,-12.0,#7C235A
30.0,44.0,16.0,#861F30
30.0,44.0,22.0,#871E27
30.0,44.0,26.0,#881E21
30.0,44.0,34.0,#891E13
30.0,44.0,42.0,#891D02
30.0,44.0,48.0,#8A1D00
30.0,46.0,-84.0,#0034CE
30.0,46.0,-80.0,#0032C8
30.0,46.0,-74.0,#2530BE
30.0,46.0,-68.0,#3D2EB3
30.0,46.0,-62.0,#4C2CAA
30.0,46.0,-56.0,#572AA0
30.0,46.0,-52.0,#5D2999
30.0,46.0,-46.0,#65278F
30.0,46.0,-40.0,#6B2686
30.0,46.0,-26.0,#772270
30.0,46.0,-22.0,#79216A
30.0,46.0,-14.0,#7E205D
30.0,46.0,-10.0,#801F57
30.0,46.0,-6.0,#811E51
30.0,46.0,-4.0,#821E4E
30.0,46.0,2.0,#841D45
30.0,46.0,6.0,#861C3F
30.0,46.0,8.0,#861C3C
30.0,46.0,20.0,#891B2A
30.0,46.0,40.0,#8B1907
30.0,46.0,46.0,#8C1900
30.0,48.0,-72.0,#362DBA
30.0,48.0,-66.0,#482BB0
30.0,48.0,-60.0,#5429A6
30.0,48.0,-50.0,#632696
30.0,48.0,-44.0,#6A248C
30.0,48.0,-38.0,#702283
30.0,48.0,-34.0,#74217C
30.0,48.0,-30.0,#772076
30.0,48.0,-20.0,#7D1D67
30.0,48.0,-16.0,#7F1C60
30.0,48.0,-12.0,#811B5A
30.0,48.0,-8.0,#831B54
30.0,48.0,26.0,#8C1521
30.0,48.0,30.0,#8C151B
30.0,48.0,44.0,#8E1400
30.0,48.0,50.0,#8E1400
30.0,50.0,-88.0,#0031D5
30.0,50.0,-84.0,#002FCE
30.0,50.0,-80.0,#142EC8
30.0,50.0,-76.0,#2E2CC1
30.0,50.0,-70.0,#432AB7
30.0,50.0,-64.0,#5128AD
30.0,50.0,-58.0,#5B25A3
30.0,50.0,-54.0,#61249C
30.0,50.0,-48.0,#692293
30.0,50.0,-42.0,#6F2089
30.0,50.0,-28.0,#7B1B73
30.0,50.0,-24.0,#7D1A6D
30.0,50.0,-14.0,#83175D
30.0,50.0,-10.0,#851657
30.0,50.0,-6.0,#861551
30.0,50.0,4.0,#8A1342
30.0,50.0,6.0,#8A133F
30.0,50.0,8.0,#8B123D
30.0,50.0,20.0,#8D102B
30.0,50.0,34.0,#8F0F14
30.0,50.0,48.0,#900E00
30.0,52.0,-74.0,#3C29BE
30.0,52.0,-68.0,#4D26B4
30.0,52.0,-62.0,#5924AA
30.0,52.0,-52.0,#672099
30.0,52.0,-46.0,#6E1D90
30.0,52.0,-40.0,#741B86
30.0,52.0,-36.0,#781A80
30.0,52.0,-32.0,#7B1879
30.0,52.0,-22.0,#81156A
30.0,52.0,-18.0,#831364
30.0,52.0,-12.0,#86115B
30.0,52.0,-4.0,#890F4E
30.0,52.0,14.0,#8E0A34
30.0,52.0,26.0,#900822
30.0,52.0,30.0,#91071B
30.0,52.0,46.0,#920500
30.0,54.0,-94.0,#002FE0
30.0,54.0,-90.0,#002DD9
30.0,54.0,-86.0,#002BD2
30.0,54.0,-72.0,#4825BA
30.0,54.0,-60.0,#601FA6
30.0,54.0,-56.0,#661EA0
30.0,54.0,-50.0,#6D1B96
30.0,54.0,-44.0,#73188C
30.0,54.0,-30.0,#7F1276
30.0,54.0,-26.0,#811070
30.0,54.0,-16.0,#870C61
30.0,54.0,-10.0,#890958
30.0,54.0,-6.0,#8B0752
30.0,54.0,6.0,#8F0340
30.0,54.0,8.0,#8F023D
30.0,54.0,12.0,#900137
30.0,54.0,20.0,#92002B
30.0,54.0,22.0,#920028
30.0,54.0,50.0,#950000
30.0,56.0,-70.0,#5220B7
30.0,56.0,-54.0,#6B189D
30.0,56.0,-48.0,#721593
30.0,56.0,-42.0,#781289
30.0,56.0,-38.0,#7B0F83
30.0,56.0,-34.0,#7F0D7D
30.0,56.0,-24.0,#85076D
30.0,56.0,-20.0,#870467
30.0,56.0,-14.0,#8A015E
30.0,56.0,-4.0,#8E004F
30.0,56.0,0.0,#8F0049
30.0,56.0,14.0,#930034
30.0,56.0,30.0,#95001C
30.0,56.0,34.0,#960015
30.0,56.0,40.0,#96000A
30.0,56.0,46.0,#970000
30.0,58.0,-86.0,#1D25D2
30.0,58.0,-82.0,#3423CB
30.0,58.0,-58.0,#6A15A3
30.0,58.0,-52.0,#711199
30.0,58.0,-46.0,#770D90
30.0,58.0,-32.0,#830279
30.0,58.0,-28.0,#850073
30.0,58.0,-18.0,#8B0064
30.0,58.0,-12.0,#8D005B
30.0,58.0,-6.0,#8F0052
30.0,58.0,6.0,#930040
30.0,58.0,10.0,#94003A
30.0,58.0,44.0,#980000
30.0,58.0,50.0,#990000
30.0,60.0,-72.0,#5619BA
30.0,60.0,-56.0,#700DA0
30.0,60.0,-50.0,#760796
30.0,60.0,-44.0,#7C028D
30.0,60.0,-40.0,#7F0086
30.0,60.0,-36.0,#820080
30.0,60.0,-26.0,#890070
30.0,60.0,-22.0,#8B006A
30.0,60.0,-16.0,#8E0061
30.0,60.0,-10.0,#900058
30.0,60.0,-4.0,#92004F
30.0,60.0,0.0,#940049
30.0,60.0,16.0,#970031
30.0,60.0,30.0,#99001C
30.0,60.0,34.0,#9A0016
30.0,60.0,48.0,#9B0000
30.0,62.0,-88.0,#281FD5
30.0,62.0,-70.0,#5E12B7
30.0,62.0,-60.0,#6E08A6
30.0,62.0,-54.0,#75019D
30.0,62.0,-48.0,#7B0093
30.0,62.0,-34.0,#86007D
30.0,62.0,-30.0,#890076
30.0,62.0,-20.0,#8E0067
30.0,62.0,6.0,#980040
30.0,62.0,10.0,#98003A
30.0,62.0,24.0,#9B0026
30.0,62.0,28.0,#9B0020
30.0,64.0,-86.0,#3A19D2
30.0,64.0,-76.0,#5710C1
30.0,64.0,-58.0,#7300A3
30.0,64.0,-52.0,#7A0099
30.0,64.0,-46.0,#800090
30.0,64.0,-42.0,#830089
30.0,64.0,-28.0,#8D0073
30.0,64.0,-24.0,#8F006D
30.0,64.0,-18.0,#920064
30.0,64.0,-6.0,#960052
30.0,64.0,0.0,#980049
30.0,64.0,14.0,#9B0035
30.0,64.0,18.0,#9C002F
30.0,64.0,50.0,#9F0000
30.0,66.0,-94.0,#111AE0
30.0,66.0,-74.0,#5F04BE
30.0,66.0,-66.0,#6C00B0
30.0,66.0,-62.0,#7200AA
30.0,66.0,-22.0,#92006A
30.0,66.0,-16.0,#950061
30.0,66.0,-4.0,#99004F
30.0,66.0,12.0,#9D0038
30.0,66.0,26.0,#9F0023
30.0,66.0,40.0,#A1000C
30.0,68.0,-102.0,#001CEE
30.0,68.0,-92.0,#2F12DC
30.0,68.0,-46.0,#850090
30.0,68.0,-42.0,#890089
30.0,68.0,-20.0,#960067
30.0,68.0,-14.0,#98005E
30.0,68.0,-8.0,#9A0055
30.0,68.0,16.0,#A00032
30.0,68.0,20.0,#A1002C
30.0,68.0,34.0,#A20017
30.0,68.0,38.0,#A30011
30.0,68.0,44.0,#A30003
30.0,68.0,50.0,#A30000
30.0,70.0,-90.0,#4007D9
30.0,70.0,-70.0,#6D00B7
30.0,70.0,-62.0,#7800AA
30.0,70.0,-40.0,#8D0086
30.0,70.0,-18.0,#990064
30.0,70.0,-2.0,#9E004C
30.0,70.0,4.0,#A00043
30.0,70.0,28.0,#A40021
30.0,70.0,32.0,#A4001B
30.0,72.0,-104.0,#0013F1
30.0,72.0,-54.0,#84009D
30.0,72.0,-46.0,#8B0090
30.0,72.0,-12.0,#9D005B
30.0,72.0,-6.0,#9F0052
30.0,72.0,18.0,#A5002F
30.0,72.0,22.0,#A5002A
30.0,72.0,48.0,#A80000
30.0,74.0,-74.0,#6E00BE
30.0,74.0,-50.0,#8A0096
30.0,74.0,-44.0,#8F008D
30.0,74.0,-40.0,#920086
30.0,74.0,-22.0,#9C006A
30.0,74.0,0.0,#A3004A
30.0,74.0,26.0,#A80024
30.0,74.0,36.0,#A90015
30.0,76.0,-84.0,#6000CF
30.0,76.0,-64.0,#7F00AD
30.0,76.0,-54.0,#89009D
30.0,76.0,-38.0,#960083
30.0,76.0,-28.0,#9B0074
30.0,76.0,-16.0,#A00061
30.0,76.0,-10.0,#A30058
30.0,76.0,34.0,#AB0018
30.0,78.0,-98.0,#3C00E7
30.0,78.0,-82.0,#6800CB
30.0,78.0,-50.0,#900097
30.0,78.0,-44.0,#94008D
30.0,78.0,-34.0,#9A007D
30.0,78.0,-24.0,#9F006E
30.0,78.0,-20.0,#A10068
30.0,78.0,-4.0,#A70050
30.0,78.0,2.0,#A80047
30.0,78.0,30.0,#AD001F
30.0,80.0,-90.0,#5B00D9
30.0,80.0,-68.0,#8100B4
30.0,80.0,-64.0,#8500AD
30.0,80.0,-54.0,#8F009D
30.0,80.0,-48.0,#940093
30.0,80.0,-14.0,#A6005F
30.0,80.0,-8.0,#A80056
30.0,80.0,18.0,#AD0030
30.0,82.0,-88.0,#6500D6
30.0,82.0,-82.0,#7000CC
30.0,82.0,-58.0,#8E00A4
30.0,82.0,-32.0,#A0007A
30.0,82.0,-18.0,#A70065
30.0,82.0,-2.0,#AC004D
30.0,82.0,4.0,#AD0044
30.0,82.0,16.0,#AF0033
30.0,82.0,22.0,#B0002B
30.0,84.0,-68.0,#8700B4
30.0,84.0,-42.0,#9D008A
30.0,84.0,-38.0,#9F0084
30.0,84.0,-28.0,#A50074
30.0,84.0,-12.0,#AB005C
30.0,84.0,-6.0,#AD0053
30.0,86.0,-62.0,#9000AA
30.0,86.0,-54.0,#97009D
30.0,86.0,-24.0,#A9006E
30.0,86.0,0.0,#B0004A
30.0,88.0,-112.0,#1400FF
30.0,88.0,-16.0,#AE0062
30.0,88.0,-10.0,#B00059
30.0,88.0,6.0,#B40042
30.0,90.0,-76.0,#8600C2
30.0,90.0,-36.0,#A80081
30.0,90.0,-32.0,#AA007A
30.0,90.0,-22.0,#AE006B
30.0,90.0,-4.0,#B40050
30.0,90.0,2.0,#B50047
30.0,92.0,-108.0,#4600F9
30.0,92.0,-102.0,#5A00EE
30.0,92.0,-74.0,#8C00BE
30.0,92.0,-68.0,#9300B4
30.0,92.0,-56.0,#9D00A1
30.0,92.0,-48.0,#A30094
30.0,92.0,-14.0,#B3005F
30.0,94.0,-100.0,#6400EB
30.0,94.0,-94.0,#7100E0
30.0,94.0,-64.0,#9900AE
30.0,94.0,-60.0,#9D00A7
30.0,94.0,-20.0,#B30068
30.0,96.0,-92.0,#7900DD
30.0,96.0,-86.0,#8300D3
30.0,96.0,-38.0,#AE0084
30.0,96.0,-26.0,#B30071
30.0,96.0,-12.0,#B8005C
30.0,98.0,-82.0,#8B00CC
30.0,98.0,-74.0,#9500BE
30.0,98.0,-46.0,#AC0091
30.0,98.0,-18.0,#B90065
30.0,100.0,-70.0,#9C00B8
30.0,100.0,-58.0,#A600A4
30.0,104.0,-114.0,#5700FF
30.0,104.0,-90.0,#8A00D9
30.0,104.0,-82.0,#9500CC
30.0,104.0,-48.0,#B20094
30.0,106.0,-112.0,#6200FF
30.0,106.0,-106.0,#7100F5
30.0,106.0,-78.0,#9C00C5
30.0,106.0,-64.0,#A900AE
30.0,106.0,-44.0,#B7008E
30.0,108.0,-102.0,#7E00EE
30.0,108.0,-60.0,#AF00A7
30.0,110.0,-98.0,#8800E7
30.0,110.0,-88.0,#9700D6
30.0,110.0,-56.0,#B400A1
30.0,110.0,-52.0,#B7009B
30.0,112.0,-112.0,#7100FF
30.0,112.0,-84.0,#9F00CF
30.0,114.0,-108.0,#7E00F9
30.0,114.0,-68.0,#B100B5
30.0,116.0,-104.0,#8900F2
30.0,116.0,-80.0,#A900C9
30.0,118.0,-92.0,#9E00DD
30.0,118.0,-76.0,#AF00C2
30.0,120.0,-110.0,#8600FC
30.0,120.0,-100.0,#9700EB
30.0,122.0,-88.0,#A900D6
30.0,124.0,-98.0,#A000E8
30.0,126.0,-108.0,#9500F9
31.0,-112.0,38.0,#006100
31.0,-108.0,34.0,#006106
31.0,-108.0,40.0,#006100
31.0,-106.0,30.0,#006112
31.0,-102.0,26.0,#00601B
31.0,-102.0,32.0,#00600C
31.0,-102.0,36.0,#006000
31.0,-100.0,40.0,#006000
31.0,-96.0,28.0,#006017
31.0,-96.0,34.0,#006006
31.0,-94.0,16.0,#00602D
31.0,-92.0,38.0,#005F00
31.0,-90.0,26.0,#005F1B
31.0,-90.0,30.0,#005F12
31.0,-90.0,42.0,#005F00
31.0,-88.0,14.0,#005F31
31.0,-88.0,34.0,#005F07
31.0,-86.0,22.0,#005F23
31.0,-84.0,8.0,#005F3B
31.0,-84.0,18.0,#005F2A
31.0,-84.0,28.0,#005F17
31.0,-84.0,38.0,#005E00
31.0,-82.0,2.0,#005F44
31.0,-82.0,32.0,#005E0D
31.0,-82.0,42.0,#005E00
31.0,-80.0,4.0,#005F41
31.0,-80.0,14.0,#005E31
31.0,-80.0,24.0,#005E1F
31.0,-78.0,16.0,#005E2E
31.0,-78.0,20.0,#005E27
31.0,-78.0,26.0,#005E1B
31.0,-78.0,36.0,#005E01
31.0,-76.0,8.0,#005E3B
31.0,-76.0,38.0,#005D00
31.0,-74.0,2.0,#005E44
31.0,-74.0,22.0,#005D23
31.0,-74.0,30.0,#005D13
31.0,-74.0,40.0,#005D00
31.0,-72.0,4.0,#005E41
31.0,-72.0,14.0,#005D31
31.0,-72.0,32.0,#005D0E
31.0,-72.0,42.0,#005D00
31.0,-70.0,20.0,#005D27
31.0,-70.0,34.0,#005C08
31.0,-70.0,44.0,#005C00
31.0,-68.0,-16.0,#005E61
31.0,-68.0,36.0,#005C02
31.0,-66.0,-18.0,#005E64
31.0,-66.0,18.0,#005C2A
31.0,-66.0,38.0,#005C00
31.0,-66.0,44.0,#005C00
31.0,-64.0,-22.0,#005E6A
31.0,-64.0,14.0,#005C31
31.0,-64.0,32.0,#005C0E
31.0,-64.0,40.0,#005B00
31.0,-62.0,-24.0,#005E6D
31.0,-62.0,-18.0,#005D64
31.0,-62.0,34.0,#005B08
31.0,-62.0,42.0,#005B00
31.0,-60.0,-26.0,#005D71
31.0,-60.0,-20.0,#005D67
31.0,-60.0,18.0,#005B2B
31.0,-60.0,36.0,#005B03
31.0,-60.0,44.0,#005B00
31.0,-58.0,-28.0,#005D74
31.0,-58.0,20.0,#005B27
31.0,-58.0,38.0,#005A00
31.0,-56.0,-24.0,#005C6E
31.0,-56.0,14.0,#005A31
31.0,-56.0,22.0,#005A24
31.0,-56.0,34.0,#005A09
31.0,-56.0,40.0,#005A00
31.0,-56.0,44.0,#005A00
31.0,-54.0,-34.0,#005D7E
31.0,-54.0,-28.0,#005C74
31.0,-54.0,16.0,#005A2E
31.0,-54.0,24.0,#005A20
31.0,-54.0,30.0,#005A14
31.0,-54.0,36.0,#005A03
31.0,-52.0,-36.0,#005D81
31.0,-52.0,-24.0,#005C6E
31.0,-52.0,-16.0,#005B61
31.0,-52.0,18.0,#00592B
31.0,-52.0,26.0,#00591C
31.0,-52.0,32.0,#00590F
31.0,-52.0,38.0,#005900
31.0,-52.0,42.0,#005900
31.0,-52.0,46.0,#005900
31.0,-50.0,-38.0,#005C84
31.0,-50.0,-32.0,#005C7A
31.0,-50.0,-26.0,#005B71
31.0,-50.0,14.0,#005931
31.0,-50.0,20.0,#005927
31.0,-50.0,34.0,#00590A
31.0,-48.0,-40.0,#005C87
31.0,-48.0,-34.0,#005C7E
31.0,-48.0,-22.0,#005B6A
31.0,-48.0,-16.0,#005A61
31.0,-48.0,-6.0,#005A51
31.0,-48.0,16.0,#00592E
31.0,-48.0,22.0,#005824
31.0,-48.0,30.0,#005814
31.0,-48.0,36.0,#005804
31.0,-48.0,40.0,#005800
31.0,-48.0,44.0,#005800
31.0,-46.0,-36.0,#005B81
31.0,-46.0,-30.0,#005B77
31.0,-46.0,-24.0,#005A6E
31.0,-46.0,2.0,#005945
31.0,-46.0,14.0,#005832
31.0,-46.0,18.0,#00582B
31.0,-46.0,32.0,#005810
31.0,-46.0,46.0,#005800
31.0,-44.0,-44.0,#005C8E
31.0,-44.0,-38.0,#005B84
31.0,-44.0,-32.0,#005B7A
31.0,-44.0,-20.0,#005A67
31.0,-44.0,-16.0,#005961
31.0,-44.0,-6.0,#005951
31.0,-44.0,16.0,#00582E
31.0,-44.0,20.0,#005828
31.0,-44.0,26.0,#00571D
31.0,-44.0,38.0,#005700
31.0,-44.0,42.0,#005700
31.0,-42.0,-34.0,#005A7E
31.0,-42.0,-28.0,#005A74
31.0,-42.0,-22.0,#00596B
31.0,-42.0,-8.0,#005854
31.0,-42.0,2.0,#005845
31.0,-42.0,14.0,#005732
31.0,-42.0,28.0,#005719
31.0,-42.0,44.0,#005700
31.0,-40.0,-46.0,#005B91
31.0,-40.0,-42.0,#005B8B
31.0,-40.0,-36.0,#005A81
31.0,-40.0,-30.0,#005977
31.0,-40.0,-16.0,#005861
31.0,-40.0,-6.0,#005851
31.0,-40.0,16.0,#00572E
31.0,-40.0,18.0,#00572B
31.0,-40.0,24.0,#005621
31.0,-40.0,30.0,#005615
31.0,-40.0,34.0,#00560B
31.0,-40.0,38.0,#005600
31.0,-40.0,46.0,#035600
31.0,-38.0,-32.0,#00597A
31.0,-38.0,-26.0,#005971
31.0,-38.0,-8.0,#005755
31.0,-38.0,2.0,#005745
31.0,-38.0,14.0,#005632
31.0,-38.0,26.0,#00561D
31.0,-38.0,40.0,#0A5600
31.0,-36.0,-48.0,#005A94
31.0,-36.0,-44.0,#005A8E
31.0,-36.0,-40.0,#005987
31.0,-36.0,-34.0,#00597E
31.0,-36.0,-28.0,#005874
31.0,-36.0,-16.0,#005761
31.0,-36.0,-6.0,#005751
31.0,-36.0,16.0,#00562F
31.0,-36.0,18.0,#00562B
31.0,-36.0,22.0,#005524
31.0,-36.0,28.0,#055519
31.0,-36.0,32.0,#0C5510
31.0,-36.0,36.0,#115505
31.0,-36.0,42.0,#155500
31.0,-36.0,46.0,#185500
31.0,-34.0,-30.0,#005877
31.0,-34.0,-24.0,#00576E
31.0,-34.0,-8.0,#005655
31.0,-34.0,2.0,#005645
31.0,-34.0,14.0,#005532
31.0,-34.0,24.0,#0B5521
31.0,-34.0,38.0,#1A5500
31.0,-32.0,-50.0,#005998
31.0,-32.0,-46.0,#005991
31.0,-32.0,-42.0,#00588B
31.0,-32.0,-38.0,#005884
31.0,-32.0,-32.0,#00577B
31.0,-32.0,-26.0,#005771
31.0,-32.0,-22.0,#00576B
31.0,-32.0,-16.0,#005661
31.0,-32.0,-6.0,#005552
31.0,-32.0,16.0,#05552F
31.0,-32.0,18.0,#0A542B
31.0,-32.0,22.0,#125425
31.0,-32.0,26.0,#17541D
31.0,-32.0,30.0,#1B5415
31.0,-32.0,34.0,#1E540B
31.0,-32.0,40.0,#215400
31.0,-32.0,44.0,#235400
31.0,-32.0,48.0,#255400
31.0,-30.0,-28.0,#005774
31.0,-30.0,-24.0,#00566E
31.0,-30.0,-8.0,#005555
31.0,-30.0,2.0,#005445
31.0,-30.0,14.0,#0D5432
31.0,-30.0,24.0,#1C5421
31.0,-30.0,36.0,#255306
31.0,-28.0,-48.0,#005894
31.0,-28.0,-44.0,#00588E
31.0,-28.0,-40.0,#005787
31.0,-28.0,-36.0,#005781
31.0,-28.0,-30.0,#005677
31.0,-28.0,-26.0,#005671
31.0,-28.0,-22.0,#00556B
31.0,-28.0,-16.0,#005561
31.0,-28.0,-6.0,#005452
31.0,-28.0,16.0,#1A532F
31.0,-28.0,18.0,#1C532C
31.0,-28.0,22.0,#215325
31.0,-28.0,26.0,#24531E
31.0,-28.0,30.0,#275316
31.0,-28.0,38.0,#2A5300
31.0,-28.0,42.0,#2C5300
31.0,-28.0,46.0,#2D5300
31.0,-26.0,-54.0,#00589E
31.0,-26.0,-24.0,#00556E
31.0,-26.0,-8.0,#005455
31.0,-26.0,2.0,#005345
31.0,-26.0,4.0,#085342
31.0,-26.0,14.0,#1E5332
31.0,-26.0,24.0,#285221
31.0,-26.0,28.0,#2A521A
31.0,-26.0,32.0,#2C5211
31.0,-26.0,48.0,#325200
31.0,-24.0,-46.0,#005791
31.0,-24.0,-42.0,#00568B
31.0,-24.0,-38.0,#005684
31.0,-24.0,-34.0,#00557E
31.0,-24.0,-22.0,#00546B
31.0,-24.0,36.0,#325107
31.0,-24.0,40.0,#335100
31.0,-24.0,44.0,#345100
31.0,-22.0,-56.0,#0057A2
31.0,-22.0,-52.0,#00579B
31.0,-22.0,-40.0,#005587
31.0,-22.0,-36.0,#005581
31.0,-22.0,-32.0,#00547B
31.0,-22.0,40.0,#375100
31.0,-22.0,44.0,#385100
31.0,-22.0,48.0,#395100
31.0,-20.0,-38.0,#005484
31.0,-20.0,-34.0,#00547E
31.0,-20.0,-30.0,#005477
31.0,-20.0,-26.0,#005371
31.0,-20.0,-22.0,#00536B
31.0,-20.0,42.0,#3B5000
31.0,-20.0,48.0,#3C5000
31.0,-18.0,-58.0,#0056A5
31.0,-18.0,-40.0,#005487
31.0,-18.0,-36.0,#005381
31.0,-18.0,-32.0,#00537B
31.0,-18.0,-28.0,#005374
31.0,-18.0,-24.0,#00526E
31.0,-18.0,42.0,#3E4F00
31.0,-18.0,46.0,#3F4F00
31.0,-16.0,-54.0,#00559E
31.0,-16.0,-36.0,#005381
31.0,-16.0,-32.0,#00527B
31.0,-16.0,-28.0,#005274
31.0,-16.0,-24.0,#00526E
31.0,-16.0,42.0,#424F00
31.0,-16.0,46.0,#424E00
31.0,-14.0,-34.0,#00527E
31.0,-14.0,-30.0,#005178
31.0,-14.0,-26.0,#005171
31.0,-14.0,-22.0,#00516B
31.0,-14.0,42.0,#454E00
31.0,-14.0,46.0,#464E00
31.0,-14.0,50.0,#464E00
31.0,-12.0,-34.0,#00517E
31.0,-12.0,-30.0,#005178
31.0,-12.0,-26.0,#005071
31.0,-12.0,-22.0,#00506B
31.0,-12.0,46.0,#494D00
31.0,-12.0,50.0,#494D00
31.0,-10.0,46.0,#4B4C00
31.0,-10.0,50.0,#4C4C00
31.0,-8.0,-52.0,#00529B
31.0,-8.0,-34.0,#004F7E
31.0,-8.0,-30.0,#004F78
31.0,-8.0,-26.0,#004F71
31.0,-8.0,-22.0,#104E6B
31.0,-8.0,44.0,#4E4B00
31.0,-8.0,48.0,#4F4B00
31.0,-6.0,-60.0,#0052A8
31.0,-6.0,44.0,#514A00
31.0,-6.0,48.0,#514A00
31.0,-4.0,-66.0,#0052B2
31.0,-4.0,44.0,#534900
31.0,-4.0,48.0,#544900
31.0,-2.0,46.0,#564800
31.0,-2.0,50.0,#574800
31.0,0.0,-64.0,#0050AF
31.0,0.0,-46.0,#004D91
31.0,0.0,46.0,#594700
31.0,0.0,50.0,#5A4700
31.0,2.0,-70.0,#0050B9
31.0,2.0,-46.0,#004D91
31.0,2.0,-42.0,#004C8B
31.0,2.0,46.0,#5C4600
31.0,2.0,50.0,#5C4600
31.0,4.0,-56.0,#004DA2
31.0,4.0,-52.0,#004C9B
31.0,4.0,-42.0,#004B8B
31.0,4.0,-38.0,#024A85
31.0,4.0,48.0,#5E4500
31.0,6.0,-52.0,#004B9B
31.0,6.0,-48.0,#004B95
31.0,6.0,-38.0,#144985
31.0,6.0,48.0,#614400
31.0,6.0,52.0,#624400
31.0,8.0,-48.0,#004A95
31.0,8.0,-44.0,#00498E
31.0,8.0,-38.0,#1F4885
31.0,8.0,50.0,#644300
31.0,10.0,-54.0,#004A9F
31.0,10.0,-44.0,#06488E
31.0,10.0,50.0,#664200
31.0,12.0,-74.0,#004CC0
31.0,12.0,-70.0,#004CB9
31.0,12.0,-50.0,#004898
31.0,12.0,-44.0,#17478E
31.0,12.0,-42.0,#21478B
31.0,12.0,48.0,#684100
31.0,12.0,52.0,#694000
31.0,14.0,-66.0,#004AB3
31.0,14.0,-62.0,#0049AC
31.0,14.0,-50.0,#004798
31.0,14.0,50.0,#6B3F00
31.0,16.0,-62.0,#0048AC
31.0,16.0,-58.0,#0047A5
31.0,16.0,-46.0,#224592
31.0,16.0,50.0,#6D3E00
31.0,18.0,-68.0,#0048B6
31.0,18.0,-58.0,#0046A5
31.0,18.0,52.0,#703C00
31.0,20.0,-64.0,#0046AF
31.0,20.0,-58.0,#0045A5
31.0,20.0,-54.0,#08449F
31.0,20.0,-50.0,#234398
31.0,20.0,52.0,#723B00
31.0,22.0,-80.0,#0048CA
31.0,22.0,-76.0,#0047C3
31.0,22.0,-64.0,#0044AF
31.0,22.0,-58.0,#0043A5
31.0,22.0,-54.0,#19429F
31.0,22.0,50.0,#743900
31.0,24.0,-76.0,#0046C3
31.0,24.0,-72.0,#0045BD
31.0,24.0,-58.0,#0742A5
31.0,24.0,-54.0,#24419F
31.0,24.0,50.0,#773800
31.0,26.0,-82.0,#0046CE
31.0,26.0,-72.0,#0044BD
31.0,26.0,-64.0,#0042AF
31.0,26.0,-58.0,#1940A5
31.0,26.0,-54.0,#2C409F
31.0,26.0,26.0,#763721
31.0,28.0,-78.0,#0044C7
31.0,28.0,-72.0,#0042BD
31.0,28.0,-64.0,#0040AF
31.0,28.0,-58.0,#243FA5
31.0,28.0,-54.0,#333E9F
31.0,30.0,-78.0,#0042C7
