id,L,a,b,hex_srgb,in_srgb
3257,22.625,52.875,-57.5,#4D078E,1
3258,22.625,53.5,-29.125,#6B0062,0
3259,22.625,54.125,-40.125,#630073,0
3260,22.625,54.5,7.5,#7A002D,0
3261,22.625,65.625,11.0,#860029,0
3262,22.625,67.0,-33.75,#78006A,0
3263,22.625,73.625,-93.625,#1000CA,0
3264,22.625,75.125,2.75,#8F0035,0
3265,22.625,113.25,-69.125,#9800A2,0
3266,22.625,126.875,-100.25,#8900D6,0
3267,22.6875,-67.375,18.75,#004717,0
3268,22.6875,-40.875,-31.125,#004564,0
3269,22.6875,-21.25,3.375,#053E31,1
3270,22.6875,-17.5,-4.375,#023D3C,1
3271,22.6875,-13.125,4.375,#223B2F,1
3272,22.6875,-7.0,-5.5,#243A3E,1
3273,22.6875,-5.0,13.375,#363822,1
3274,22.6875,-0.625,-0.875,#353737,1
3275,22.6875,2.0,34.5,#453400,0
3276,22.6875,7.0,25.125,#493210,1
3277,22.6875,7.875,-6.0,#3E333F,1
3278,22.6875,10.0,-15.625,#39324D,1
3279,22.6875,11.375,-32.875,#213367,1
3280,22.6875,15.25,16.875,#512D1E,1
3281,22.6875,15.875,1.75,#4D2D34,1
3282,22.6875,19.25,-69.75,#0036A2,0
3283,22.6875,29.0,5.0,#5E2230,1
3284,22.6875,32.5,11.75,#641D26,1
3285,22.6875,37.5,25.125,#6B1413,1
3286,22.6875,43.25,21.125,#710619,1
3287,22.6875,54.0,-69.625,#350FA2,1
3288,22.6875,58.75,-69.375,#4200A2,0
3289,22.6875,60.875,-16.375,#7A0050,0
3290,22.6875,61.5,15.5,#830023,0
3291,22.6875,69.875,-51.875,#6E0086,0
3292,22.6875,73.75,18.375,#900020,0
3293,22.6875,74.0,-48.625,#760081,0
3294,22.6875,89.625,-97.25,#4500D0,0
3295,22.6875,93.375,-57.25,#88008F,0
3296,22.6875,93.75,-101.75,#4200D8,0
3297,22.6875,98.25,-85.625,#7000BD,0
3298,22.6875,98.375,-105.625,#4200DF,0
3299,22.75,-51.375,-23.375,#004758,0
3300,22.75,-18.625,-21.5,#003F56,0
3301,22.75,-10.5,-28.25,#003D60,0
3302,22.75,-8.25,13.0,#313923,1
3303,22.75,-8.0,-46.625,#003E7D,0
3304,22.75,-4.625,7.25,#34382B,1
3305,22.75,-1.125,15.375,#3D361F,1
3306,22.75,0.375,7.75,#3B362B,1
3307,22.75,5.0,-20.625,#2A3555,1
3308,22.75,6.5,-62.125,#003B96,0
3309,22.75,9.125,-58.375,#003990,0
3310,22.75,11.25,23.5,#4E2F13,1
3311,22.75,12.5,-3.875,#46303C,1
3312,22.75,14.0,32.625,#532D00,0
3313,22.75,14.375,5.25,#4D2E2F,1
3314,22.75,15.875,-4.75,#4A2E3E,1
3315,22.75,16.5,37.5,#572B00,0
3316,22.75,18.5,10.5,#542B28,1
3317,22.75,20.125,-25.0,#402D5C,1
3318,22.75,34.25,-50.75,#332684,1
3319,22.75,49.875,-1.375,#73003A,0
3320,22.75,55.25,38.5,#7F0000,0
3321,22.8125,-17.625,-17.375,#003F50,0
3322,22.8125,-13.875,-30.875,#003F64,0
3323,22.8125,-8.0,-25.75,#003C5D,0
3324,22.8125,4.25,-54.375,#003B89,0
3325,22.8125,7.875,3.125,#443232,1
3326,22.8125,40.875,39.0,#710C00,0
3327,22.8125,42.375,-70.75,#0023A4,0
3328,22.8125,42.75,30.875,#720708,1
3329,22.8125,48.5,12.5,#750026,0
3330,22.8125,52.0,30.875,#7B000A,0
3331,22.8125,63.25,-44.25,#6C007A,0
3332,22.8125,67.0,-77.875,#4100B0,0
3333,22.8125,71.625,-27.125,#820060,0
3334,22.8125,84.0,-81.625,#5E00B7,0
3335,22.875,-18.875,5.375,#143E2E,1
3336,22.875,-15.5,-42.5,#004177,0
3337,22.875,-11.25,8.125,#293B2A,1
3338,22.875,-7.5,3.875,#2D3A31,1
3339,22.875,-3.75,37.5,#3F3700,0
3340,22.875,-2.25,-12.625,#263849,1
3341,22.875,1.25,18.125,#41351B,1
3342,22.875,11.5,6.625,#4A302D,1
3343,22.875,27.75,1.25,#5C2436,1
3344,22.875,32.5,37.75,#681C00,0
3345,22.875,33.375,-65.5,#002B9C,0
3346,22.875,44.375,-83.875,#0027BA,0
3347,22.875,55.125,-78.625,#0F13B1,1
3348,22.875,70.625,-75.125,#5000AC,0
3349,22.875,82.375,-18.75,#910054,0
3350,22.875,121.25,-93.125,#8B00CA,0
3351,22.9375,-47.875,-26.0,#00475D,0
3352,22.9375,4.625,-46.125,#00397D,0
3353,22.9375,13.0,-66.25,#00399D,0
3354,23.0,-3.5,23.375,#3C3813,1
3355,23.0,-0.125,-56.25,#003D8D,0
3356,23.0,28.25,39.5,#642100,0
3357,23.0,36.375,-10.125,#611B47,1
3358,23.0625,-51.5,17.75,#00461A,0
3359,23.0625,-44.375,-28.625,#004761,0
3360,23.0625,3.125,-17.375,#2B3751,1
3361,23.0625,15.25,21.125,#532D18,1
3362,23.0625,25.625,18.875,#5F251C,1
3363,23.125,-8.625,0.375,#283B36,1
3364,23.125,27.5,-27.375,#4A2860,1
3365,23.125,56.125,25.25,#800016,0
3366,23.125,100.75,-69.25,#8900A3,0
3367,23.1875,1.875,25.375,#443510,1
3368,23.1875,10.875,-49.75,#003783,0
3369,23.1875,19.0,-5.875,#4F2C40,1
3370,23.1875,20.0,-15.5,#4A2D4F,1
3371,23.1875,23.375,-39.625,#322E73,1
3372,23.1875,30.75,-51.75,#282A86,1
3373,23.1875,39.875,-73.625,#0028AA,0
3374,23.1875,117.5,-98.875,#7D00D5,0
3375,23.25,-39.875,6.625,#00442D,0
3376,23.25,-29.75,18.875,#004119,0
3377,23.25,-4.875,-7.5,#283A42,1
3378,23.25,-1.125,1.25,#363836,1
3379,23.25,5.875,17.125,#47341E,1
3380,23.25,13.875,-12.0,#443149,1
3381,23.25,14.125,-54.875,#00378B,0
3382,23.25,15.0,-9.5,#473046,1
3383,23.25,24.75,-11.875,#53294A,1
3384,23.25,32.375,-28.375,#512462,1
3385,23.25,34.375,-3.875,#621D3E,1
3386,23.25,96.0,-94.5,#5D00CD,0
3387,23.25,105.875,-55.625,#9B008E,0
3388,23.3125,-47.75,-4.75,#00463E,0
3389,23.3125,-24.75,17.875,#13401B,1
3390,23.3125,-15.75,-7.625,#023E42,1
3391,23.3125,-13.875,-9.375,#063E45,1
3392,23.3125,-12.5,-1.125,#1E3D39,1
3393,23.3125,-5.25,-25.25,#003C5D,0
3394,23.3125,16.75,31.0,#572C05,1
3395,23.3125,31.875,-18.375,#582353,1
3396,23.3125,46.5,-13.875,#6C064D,1
3397,23.3125,48.25,40.125,#7A0000,0
3398,23.3125,69.625,29.375,#8F0012,0
3399,23.3125,91.875,-81.125,#6E00B7,0
3400,23.375,-44.375,-7.375,#004642,0
3401,23.375,-20.625,-8.0,#004043,0
3402,23.375,-11.25,-9.25,#143D45,1
3403,23.375,-1.25,5.25,#393830,1
3404,23.375,0.75,-39.25,#003B73,0
3405,23.375,20.875,2.75,#552B34,1
3406,23.375,26.625,-45.5,#2E2D7D,1
3407,23.375,33.875,8.625,#661D2C,1
3408,23.375,40.625,-51.0,#422086,1
3409,23.375,44.875,-46.375,#51187F,1
3410,23.375,88.375,-89.125,#5900C5,0
3411,23.375,100.875,-60.375,#910096,0
3412,23.4375,-43.125,-15.0,#00464D,0
3413,23.4375,-2.625,-16.25,#203A50,1
3414,23.4375,4.375,-3.0,#3D363C,1
3415,23.4375,8.5,-3.625,#42343D,1
3416,23.4375,17.375,-60.125,#003694,0
3417,23.4375,47.375,-66.125,#2F1C9E,1
3418,23.4375,81.375,-104.25,#0000DE,0
3419,23.4375,97.0,-41.5,#990078,0
3420,23.4375,98.75,-113.75,#1A00EF,0
3421,23.4375,105.375,-64.5,#94009D,0
3422,23.4375,116.375,-89.625,#8A00C6,0
3423,23.4375,117.875,-115.125,#5E00F2,0
3424,23.5,-92.0,-5.375,#004D3F,0
3425,23.5,-90.625,-0.625,#004D37,0
3426,23.5,-86.875,-9.125,#004D44,0
3427,23.5,-83.25,23.375,#004B10,0
3428,23.5,-81.75,-12.5,#004C4A,0
3429,23.5,-76.875,-15.625,#004C4E,0
3430,23.5,-72.375,-18.625,#004B53,0
3431,23.5,-68.0,-21.5,#004B57,0
3432,23.5,-64.5,37.375,#004800,0
3433,23.5,-63.875,-24.25,#004B5B,0
3434,23.5,-59.625,-27.0,#004A60,0
3435,23.5,-57.875,37.875,#004700,0
3436,23.5,-55.75,8.5,#00482A,0
3437,23.5,-55.375,-29.375,#004A63,0
3438,23.5,-51.75,38.375,#004600,0
3439,23.5,-51.125,-31.75,#004967,0
3440,23.5,-46.875,-34.25,#00496B,0
3441,23.5,-46.0,38.625,#004500,0
3442,23.5,-42.75,-36.5,#00486F,0
3443,23.5,-40.625,39.0,#004400,0
3444,23.5,-38.75,-38.75,#004872,0
3445,23.5,-35.625,39.25,#004300,0
3446,23.5,-31.125,39.625,#104200,0
3447,23.5,-28.375,3.875,#004231,0
3448,23.5,-26.875,39.75,#1C4100,0
3449,23.5,-23.0,40.125,#244000,0
3450,23.5,-19.0,40.25,#2B3E00,0
3451,23.5,-18.75,-10.875,#004048,0
3452,23.5,-15.375,40.25,#313D00,0
3453,23.5,-13.625,20.125,#2D3D19,1
3454,23.5,-12.0,40.375,#363C00,0
3455,23.5,-11.625,-16.0,#003E50,0
3456,23.5,-10.5,24.5,#343C11,1
3457,23.5,-8.875,40.375,#3A3B00,0
3458,23.5,-6.625,-2.375,#2A3B3B,1
3459,23.5,-5.25,18.375,#3A3A1C,1
3460,23.5,-3.375,19.125,#3C391B,1
3461,23.5,1.0,40.0,#473600,0
3462,23.5,2.0,-0.625,#3B3739,1
3463,23.5,2.0,2.625,#3D3734,1
3464,23.5,2.375,11.25,#413627,1
3465,23.5,3.75,39.25,#4A3500,0
3466,23.5,5.5,-7.5,#3B3643,1
3467,23.5,21.0,28.375,#5C2A0D,1
3468,23.5,22.0,-0.25,#562A39,1
3469,23.5,26.125,22.75,#612517,1
3470,23.5,26.625,-57.5,#003090,0
3471,23.5,27.25,-66.5,#00319F,0
3472,23.5,28.0,8.25,#60242D,1
3473,23.5,31.375,-78.25,#0032B2,0
3474,23.5,32.375,-39.875,#452775,1
3475,23.5,39.25,-82.625,#002CBA,0
3476,23.5,45.25,-40.625,#581576,1
3477,23.5,46.125,-54.25,#48198B,1
3478,23.5,51.125,-22.125,#6E005A,0
3479,23.5,57.5,-8.75,#7B0047,0
3480,23.5,57.625,-50.5,#600086,0
3481,23.5,59.125,-36.5,#6F0070,0
3482,23.5,73.875,12.625,#92002A,0
3483,23.5,78.75,-52.375,#7C0089,0
3484,23.5,86.375,-102.75,#2400DC,0
3485,23.5,92.25,-35.625,#97006F,0
3486,23.5,116.375,-78.875,#9600B4,0
3487,23.5625,-33.75,-2.125,#00443B,0
3488,23.5625,-30.875,-4.375,#00433E,0
3489,23.5625,-23.0,-5.375,#004140,0
3490,23.5625,-16.125,6.125,#1F3E2F,1
3491,23.5625,-15.75,-2.0,#143F3B,1
3492,23.5625,-14.5,-26.25,#00405F,0
3493,23.5625,-12.875,14.625,#2C3D22,1
3494,23.5625,-10.875,-36.125,#00406E,0
3495,23.5625,-10.0,-19.125,#003E54,0
3496,23.5625,-4.625,31.375,#3E3902,1
3497,23.5625,-4.25,2.0,#333A35,1
3498,23.5625,0.75,-10.0,#313847,1
3499,23.5625,3.5,29.875,#483507,1
3500,23.5625,3.75,7.625,#42362D,1
3501,23.5625,7.625,20.875,#4B3319,1
3502,23.5625,9.75,-28.25,#293663,1
3503,23.5625,16.375,-17.375,#443052,1
3504,23.5625,16.875,-38.625,#253373,1
3505,23.5625,20.25,-9.625,#4F2D47,1
3506,23.5625,20.25,40.5,#5D2A00,0
3507,23.5625,22.25,6.75,#592A2F,1
3508,23.5625,23.5,-21.75,#4B2C59,1
3509,23.5625,29.0,-10.0,#5A2548,1
3510,23.5625,36.0,14.875,#6B1A24,1
3511,23.5625,39.125,-24.375,#5E1B5D,1
3512,23.5625,43.25,-59.25,#382094,1
3513,23.5625,45.5,6.875,#730530,1
3514,23.5625,46.875,-35.875,#5F106F,1
3515,23.5625,47.875,16.625,#780022,0
3516,23.5625,62.125,24.875,#870018,0
3517,23.5625,74.75,-102.375,#0000DC,0
3518,23.5625,80.0,-76.5,#6200B0,0
3519,23.5625,82.875,-72.0,#6D00A9,0
3520,23.5625,88.25,-42.125,#8F0079,0
3521,23.5625,114.625,-108.375,#6700E6,0
3522,23.625,-72.125,37.0,#004A00,0
3523,23.625,-63.0,14.625,#004920,0
3524,23.625,-26.375,-20.25,#004356,0
3525,23.625,-24.0,-1.125,#004139,0
3526,23.625,-15.125,32.375,#2F3D00,0
3527,23.625,-13.75,-13.75,#003F4C,0
3528,23.625,-9.0,6.625,#2E3C2E,1
3529,23.625,-8.375,-9.375,#1D3C46,1
3530,23.625,-6.5,7.375,#333B2D,1
3531,23.625,-4.125,-4.625,#2D3A3F,1
3532,23.625,-2.75,8.875,#39392B,1
3533,23.625,3.5,-62.375,#003E98,0
3534,23.625,4.25,2.625,#403634,1
3535,23.625,7.625,8.875,#48342B,1
3536,23.625,9.5,40.625,#513200,0
3537,23.625,13.75,-45.5,#00367D,0
3538,23.625,14.375,12.75,#522F26,1
3539,23.625,21.25,9.375,#592B2B,1
3540,23.625,24.625,27.125,#602710,1
3541,23.625,36.25,-46.375,#42247F,1
3542,23.625,52.625,-89.75,#0021C6,0
3543,23.625,53.625,19.375,#7E001F,0
3544,23.625,72.0,-82.625,#4400BA,0
3545,23.625,110.25,-81.625,#8B00B9,0
3546,23.625,111.875,-63.0,#9E009B,0
3547,23.6875,-38.375,0.625,#004537,0
3548,23.6875,-31.5,-13.25,#00444C,0
3549,23.6875,-3.5,-2.25,#313A3C,1
3550,23.6875,3.25,-32.125,#003A69,0
3551,23.6875,10.875,0.75,#493238,1
3552,23.6875,11.75,37.125,#543100,0
3553,23.6875,37.125,-77.0,#002DB1,0
3554,23.6875,62.25,40.75,#890000,0
3555,23.6875,64.125,31.125,#8A000E,0
3556,23.6875,70.25,35.0,#910007,0
3557,23.6875,85.625,-35.25,#90006F,0
3558,23.75,-42.75,20.625,#004617,0
3559,23.75,-38.625,13.0,#004524,0
3560,23.75,-29.5,-9.875,#004447,0
3561,23.75,-25.125,-26.5,#004460,0
3562,23.75,-8.375,9.25,#313C2A,1
3563,23.75,4.0,-10.0,#373747,1
3564,23.75,4.375,-24.0,#24385C,1
3565,23.75,4.375,20.75,#483519,1
3566,23.75,21.125,17.625,#5B2B1F,1
3567,23.75,47.375,-26.375,#680B61,1
3568,23.75,68.5,40.375,#900000,0
3569,23.75,74.625,24.0,#95001B,0
3570,23.8125,-36.625,-14.875,#00464E,0
3571,23.8125,-36.0,-33.125,#00476A,0
3572,23.8125,-32.5,26.125,#00430D,0
3573,23.8125,-24.625,22.875,#194114,1
3574,23.8125,-2.75,-23.125,#0D3C5B,1
3575,23.8125,-0.75,-4.5,#34393F,1
3576,23.8125,7.875,-1.125,#44353B,1
3577,23.8125,11.0,-6.375,#453342,1
3578,23.8125,11.125,13.25,#4E3225,1
3579,23.8125,13.25,-18.5,#3E3354,1
3580,23.8125,28.75,-5.375,#5D2541,1
3581,23.8125,29.5,-22.625,#53275B,1
3582,23.8125,32.375,1.0,#632138,1
3583,23.8125,37.75,19.125,#6E181E,1
3584,23.8125,91.0,-66.75,#8000A1,0
3585,23.8125,91.5,-106.125,#2B00E3,0
3586,23.875,-60.125,23.75,#004911,0
3587,23.875,-37.625,21.25,#004516,0
3588,23.875,-37.5,25.875,#00450D,0
3589,23.875,-34.25,-28.0,#004662,0
3590,23.875,-22.25,-18.125,#004253,0
3591,23.875,-1.25,-7.0,#313A43,1
3592,23.875,1.875,-6.875,#363843,1
3593,23.875,16.375,11.5,#542F28,1
3594,23.875,28.25,15.625,#632423,1
3595,23.9375,-42.375,25.125,#00460F,0
3596,23.9375,-33.25,17.375,#00441D,0
3597,23.9375,-29.375,14.125,#004323,0
3598,23.9375,-20.375,27.25,#25400C,1
3599,23.9375,-1.125,7.75,#3C392D,1
3600,23.9375,-0.25,10.0,#3E392A,1
3601,23.9375,2.625,5.5,#403731,1
3602,23.9375,8.5,-18.875,#363655,1
3603,23.9375,9.0,-24.0,#30365D,1
3604,23.9375,15.5,-23.625,#3D325D,1
3605,23.9375,18.125,7.25,#552E2F,1
3606,23.9375,26.0,-30.25,#472C67,1
3607,23.9375,34.375,29.125,#6C1D0E,1
3608,23.9375,39.375,7.625,#6E162F,1
3609,23.9375,41.25,33.625,#741005,1
3610,23.9375,42.125,11.125,#71102A,1
3611,23.9375,49.375,24.625,#7B0017,0
3612,23.9375,53.5,2.875,#7C0037,0
3613,23.9375,59.625,11.0,#84002C,0
3614,23.9375,81.0,-2.75,#980040,0
3615,23.9375,86.625,-23.0,#97005D,0
3616,23.9375,91.75,-47.0,#910082,0
3617,23.9375,102.625,-49.625,#9D0086,0
3618,24.0,-66.625,22.75,#004A13,0
3619,24.0,-54.375,14.75,#004821,0
3620,24.0,-46.375,5.125,#004730,0
3621,24.0,-34.125,9.75,#004429,0
3622,24.0,-26.375,7.125,#00432E,0
3623,24.0,-20.625,-14.375,#00424E,0
3624,24.0,0.5,13.625,#413825,1
3625,24.0,3.25,-12.5,#34384C,1
3626,24.0,18.625,-36.25,#303270,1
3627,24.0,46.125,29.25,#790110,1
3628,24.0,56.0,35.25,#830004,0
3629,24.0,59.125,-0.5,#81003C,0
3630,24.0,66.375,-38.625,#780075,0
3631,24.0,81.25,-63.125,#76009C,0
3632,24.0,117.375,-122.5,#4500FF,0
3633,24.0625,-72.375,30.375,#004B01,0
3634,24.0625,-47.75,24.625,#004710,0
3635,24.0625,-0.875,-14.75,#283B4F,1
3636,24.0625,0.75,-4.0,#37393F,1
3637,24.0625,2.25,-4.5,#393840,1
3638,24.0625,10.25,-9.0,#423447,1
3639,24.0625,105.75,-101.375,#6600DC,0
3640,24.125,-80.25,33.25,#004C00,0
3641,24.125,-53.75,24.25,#004810,0
3642,24.125,-34.625,-41.125,#004977,0
3643,24.125,-28.375,26.875,#11430C,1
3644,24.125,-25.75,11.125,#064228,1
3645,24.125,-4.375,-13.875,#213C4E,1
3646,24.125,4.625,5.875,#443731,1
3647,24.125,4.75,-30.125,#163A67,1
3648,24.125,5.0,-12.875,#37384D,1
3649,24.125,24.5,40.875,#632800,0
3650,24.125,37.125,41.375,#711800,0
3651,24.125,82.25,-45.75,#870080,0
3652,24.1875,-33.75,13.5,#004524,0
3653,24.1875,-27.75,31.5,#174301,1
3654,24.1875,-24.125,26.875,#1D420D,1
3655,24.1875,0.625,2.125,#3C3936,1
3656,24.1875,8.375,-37.625,#023973,1
3657,24.1875,8.5,16.5,#4D3421,1
3658,24.1875,31.0,29.75,#69210D,1
3659,24.1875,43.625,-28.625,#631665,1
3660,24.1875,47.0,35.375,#7B0002,0
3661,24.1875,51.5,-82.375,#0020BB,0
3662,24.25,-41.625,30.625,#004602,0
3663,24.25,-32.125,-35.25,#00486F,0
3664,24.25,-22.0,11.375,#164228,1
3665,24.25,-15.375,27.75,#2F3F0C,1
3666,24.25,-13.625,9.75,#293F2B,1
3667,24.25,-5.75,-11.375,#223D4A,1
3668,24.25,-3.5,-10.75,#293C4A,1
3669,24.25,2.125,-9.625,#353948,1
3670,24.25,9.75,29.0,#51330C,1
3671,24.25,16.0,-0.625,#50313B,1
3672,24.25,34.375,-61.25,#112C98,1
3673,24.25,48.875,-84.875,#0025C0,0
3674,24.25,62.625,-81.875,#2C03BB,1
3675,24.25,107.25,-73.5,#9100AE,0
3676,24.3125,-59.0,29.125,#004A05,0
3677,24.3125,-52.75,29.625,#004904,0
3678,24.3125,-47.0,30.125,#004803,0
3679,24.3125,-44.375,0.875,#004837,0
3680,24.3125,-21.875,-28.375,#004464,0
3681,24.3125,-15.75,-19.0,#004156,0
3682,24.3125,-12.875,23.625,#323E14,1
3683,24.3125,-6.375,-15.125,#193E50,1
3684,24.3125,3.25,15.25,#463723,1
3685,24.3125,8.75,1.25,#473538,1
3686,24.3125,9.875,3.625,#4A3435,1
3687,24.3125,20.5,35.875,#5F2C00,0
3688,24.3125,21.5,-41.625,#2D3279,1
3689,24.3125,27.75,-38.375,#402C74,1
3690,24.3125,31.625,21.625,#69211B,1
3691,24.3125,59.75,-84.5,#0511BF,1
3692,24.375,-81.875,28.125,#004D07,0
3693,24.375,-65.875,28.625,#004B06,0
3694,24.375,-43.125,16.5,#00471F,0
3695,24.375,-39.25,-3.625,#00473F,0
3696,24.375,-32.75,0.875,#004538,0
3697,24.375,-19.5,1.125,#0E4238,1
3698,24.375,-16.375,9.0,#23402C,1
3699,24.375,-10.75,3.75,#2A3E34,1
3700,24.375,-4.875,5.25,#363C32,1
3701,24.375,-2.25,32.875,#433A01,1
3702,24.375,5.75,4.0,#453734,1
3703,24.375,5.875,-0.625,#42373B,1
3704,24.375,34.875,-35.125,#512570,1
3705,24.375,44.75,-1.5,#720D3E,1
3706,24.375,53.625,-34.25,#6C006F,0
3707,24.375,55.375,13.625,#810029,0
3708,24.375,63.875,-56.625,#650092,0
3709,24.375,73.125,-43.125,#7E007D,0
3710,24.4375,-35.0,6.0,#004630,0
3711,24.4375,-30.625,-43.375,#00497C,0
3712,24.4375,-20.0,-35.375,#00456F,0
3713,24.4375,-8.625,26.25,#393D10,1
3714,24.4375,8.75,13.0,#4D3527,1
3715,24.4375,12.875,-1.25,#4C333C,1
3716,24.4375,36.5,-58.875,#282995,1
3717,24.4375,40.0,-8.5,#6A1948,1
3718,24.4375,47.125,-17.875,#6E0B56,1
3719,24.4375,50.75,-41.625,#620B7A,1
3720,24.4375,51.25,-50.0,#5A0F87,1
3721,24.4375,55.375,-16.5,#790054,0
3722,24.4375,55.75,-4.375,#7E0042,0
3723,24.4375,61.875,3.75,#860037,0
3724,24.4375,65.5,-26.125,#800063,0
3725,24.4375,66.75,0.125,#8B003C,0
3726,24.4375,79.0,6.0,#990035,0
3727,24.4375,111.375,-119.75,#3E00FD,0
3728,24.5,-48.375,20.125,#004919,0
3729,24.5,-25.375,14.625,#104323,1
3730,24.5,-21.75,15.125,#1C4222,1
3731,24.5,-21.625,-22.875,#00445C,0
3732,24.5,-10.375,32.75,#393E01,1
3733,24.5,-6.75,-19.875,#073F58,1
3734,24.5,-0.5,-28.75,#003D65,0
3735,24.5,0.875,-14.875,#2D3B50,1
3736,24.5,5.0,-42.25,#003C7B,0
3737,24.5,6.75,1.625,#453738,1
3738,24.5,7.625,-8.625,#403747,1
3739,24.5,60.5,-21.0,#7D005B,0
3740,24.5,101.125,-97.375,#6600D6,0
3741,24.5625,-42.25,10.875,#004829,0
3742,24.5625,-19.25,31.625,#2A4103,1
3743,24.5625,-16.75,23.875,#2C4014,1
3744,24.5625,-15.125,1.625,#1E4037,1
3745,24.5625,-11.625,29.25,#363E09,1
3746,24.5625,-10.625,0.625,#283F39,1
3747,24.5625,-10.375,15.75,#333E22,1
3748,24.5625,-9.5,-3.75,#253F40,1
3749,24.5625,-9.5,19.75,#363E1C,1
3750,24.5625,-6.0,2.125,#323D37,1
3751,24.5625,-2.375,41.75,#463A00,0
3752,24.5625,-2.25,3.625,#393B35,1
3753,24.5625,-0.75,27.25,#453A0F,1
3754,24.5625,-0.125,-24.375,#173C5F,1
3755,24.5625,0.0,23.125,#453917,1
3756,24.5625,0.25,-1.875,#393A3D,1
3757,24.5625,0.625,31.125,#473906,1
3758,24.5625,3.875,-15.625,#323A52,1
3759,24.5625,4.5,26.375,#4B3711,1
3760,24.5625,5.875,-17.875,#343955,1
3761,24.5625,8.375,34.375,#513500,0
3762,24.5625,9.5,20.375,#50341C,1
3763,24.5625,12.25,-13.875,#43354F,1
3764,24.5625,12.5,3.625,#4E3335,1
3765,24.5625,14.0,27.375,#573110,1
3766,24.5625,14.0,42.0,#593100,0
3767,24.5625,16.875,-7.75,#4E3146,1
3768,24.5625,17.0,42.25,#5C2F00,0
3769,24.5625,18.0,3.25,#553036,1
3770,24.5625,20.625,12.75,#5B2D28,1
3771,24.5625,21.375,-4.5,#562E42,1
3772,24.5625,22.25,-13.375,#522E4F,1
3773,24.5625,25.375,-16.75,#542C54,1
3774,24.5625,25.875,4.25,#5F2935,1
3775,24.5625,31.125,-13.75,#5D2650,1
3776,24.5625,35.875,-13.5,#63204F,1
3777,24.5625,38.875,3.625,#6E1936,1
3778,24.5625,40.0,-17.125,#661B55,1
3779,24.5625,42.0,14.625,#741227,1
3780,24.5625,49.0,-73.5,#1A20AE,1
3781,24.5625,49.5,-9.625,#75004A,0
3782,24.5625,57.5,-57.0,#5B0093,0
3783,24.5625,58.25,-77.75,#2E10B5,1
3784,24.5625,63.875,-9.25,#85004A,0
3785,24.5625,66.375,-91.5,#0002CC,0
3786,24.5625,70.5,-70.25,#5E00A8,0
3787,24.5625,70.875,-11.125,#8C004D,0
3788,24.5625,71.125,-96.875,#0000D5,0
3789,24.5625,74.375,-20.625,#8D005B,0
3790,24.5625,79.375,-28.5,#8F0067,0
3791,24.5625,104.75,-84.375,#8200C0,0
3792,24.5625,106.75,-91.375,#7B00CC,0
3793,24.5625,125.75,-115.0,#7400F5,0
3794,24.625,-33.25,30.75,#014504,1
3795,24.625,-23.125,1.75,#004337,0
3796,24.625,-13.625,-3.25,#1B403F,1
3797,24.625,-5.625,11.0,#383C2A,1
3798,24.625,-1.875,-0.875,#373B3C,1
3799,24.625,-0.375,-19.125,#243C57,1
3800,24.625,-0.375,18.125,#433A1F,1
3801,24.625,6.375,11.25,#49372A,1
3802,24.625,11.125,16.25,#513422,1
3803,24.625,11.75,8.75,#4F342E,1
3804,24.625,15.125,-29.375,#363567,1
3805,24.625,16.875,20.0,#59301D,1
3806,24.625,18.875,-20.625,#47315A,1
3807,24.625,27.5,-2.25,#5F283F,1
3808,24.625,28.125,32.375,#682607,1
3809,24.625,29.25,-44.75,#3A2D7F,1
3810,24.625,42.0,24.375,#761118,1
3811,24.625,42.375,-64.75,#28259F,1
3812,24.625,46.0,3.125,#760938,1
3813,24.625,54.625,28.125,#830014,0
3814,24.625,56.875,-26.5,#760063,0
3815,24.625,63.375,37.25,#8D0003,0
3816,24.625,76.0,-36.875,#870074,0
3817,24.625,79.125,-95.25,#3200D3,0
3818,24.625,80.75,-89.375,#4C00C9,0
3819,24.625,88.625,-52.75,#8C008D,0
3820,24.625,96.0,-78.0,#7D00B6,0
3821,24.625,104.75,-114.375,#3E00F4,0
3822,24.625,112.875,-95.125,#8000D3,0
3823,24.625,122.25,-85.125,#9B00C2,0
3824,24.625,125.125,-108.625,#7F00EA,0
3825,24.6875,-16.25,14.375,#284124,1
3826,24.6875,-6.0,36.125,#403C00,0
3827,24.6875,-5.875,22.25,#3D3C18,1
3828,24.6875,2.25,20.375,#47391C,1
3829,24.6875,5.75,35.375,#4F3600,0
3830,24.6875,6.0,-10.5,#3C384A,1
3831,24.6875,7.375,-14.75,#3A3851,1
3832,24.6875,10.625,-18.125,#3C3656,1
3833,24.6875,10.75,-35.75,#1D3871,1
3834,24.6875,11.0,-22.25,#38375C,1
3835,24.6875,16.875,24.75,#5A3015,1
3836,24.6875,17.5,-12.5,#4C314E,1
3837,24.6875,20.375,-29.375,#403167,1
3838,24.6875,29.625,-57.375,#103093,1
3839,24.6875,33.875,42.375,#6F1F00,0
3840,24.6875,50.625,9.25,#7C002F,0
3841,24.6875,55.875,-45.0,#670080,0
3842,24.6875,61.0,-31.375,#78006B,0
3843,24.6875,61.625,-75.75,#4001B2,1
3844,24.6875,62.25,-49.25,#6C0087,0
3845,24.6875,63.375,-69.75,#5100A8,0
3846,24.6875,64.0,-63.125,#5E009D,0
