id,L,a,b,hex_srgb,slice_id
258666,74.9375,-18.5,-43.625,#00C6FF,1199
258670,74.9375,-16.75,87.125,#C2BE00,1199
258743,74.9375,33.125,47.375,#FF9F62,1199
258781,75.0,-78.375,-21.25,#00DBDE,1200
258792,75.0,-65.125,77.125,#53D300,1200
258934,75.0,40.0,-43.375,#DAA1FF,1200
258943,75.0,51.25,117.75,#FF8C00,1200
258961,75.0625,-118.0,72.125,#00E200,1201
258983,75.0625,-65.0,7.75,#00D5A9,1201
258993,75.0625,-54.375,45.375,#5FD060,1201
259013,75.0625,-37.375,72.75,#99C913,1201
259061,75.0625,-9.625,84.25,#CDBB00,1201
259076,75.0625,-3.375,-4.75,#AEBBC1,1201
259157,75.125,-118.25,81.5,#00E200,1202
259405,75.1875,-119.0,92.125,#00E200,1203
259452,75.1875,-36.375,-27.625,#00CDEB,1203
259492,75.1875,-11.625,54.625,#C3BD50,1203
259604,75.1875,40.625,48.625,#FF9961,1203
259614,75.1875,47.0,-22.375,#FA98E3,1203
259701,75.25,-37.5,-43.625,#00CFFF,1204
259827,75.25,13.875,90.875,#F3AD00,1204
259883,75.25,57.25,35.25,#FF897C,1204
259921,75.3125,-67.375,110.375,#58D400,1205
260006,75.3125,-2.75,-10.75,#A9BCCD,1205
260155,75.375,-101.25,19.5,#00E092,1206
260172,75.375,-81.0,47.625,#00DA5B,1206
260214,75.375,-50.0,36.0,#64D074,1206
260230,75.375,-39.875,28.875,#7BCC83,1206
260292,75.375,-14.875,36.75,#B6C075,1206
260434,75.375,22.875,8.25,#E8AAAB,1206
260484,75.375,51.125,103.875,#FF8E00,1206
260546,75.4375,-83.375,-2.75,#00DDBD,1207
260571,75.4375,-51.875,-29.625,#00D4EF,1207
260744,75.4375,9.25,41.875,#E2B26C,1207
260779,75.4375,18.5,51.5,#F3AB5A,1207
260893,75.5,-128.0,30.375,#00E67D,1208
260899,75.5,-120.375,17.5,#00E596,1208
260912,75.5,-96.0,-2.375,#00E0BC,1208
260914,75.5,-95.125,112.75,#00DD00,1208
260915,75.5,-90.875,-6.5,#00DFC4,1208
260916,75.5,-90.875,12.75,#00DEA0,1208
260918,75.5,-87.875,115.625,#00DB00,1208
260920,75.5,-85.5,8.0,#00DDA9,1208
260926,75.5,-80.75,118.0,#05D900,1208
260932,75.5,-73.75,119.75,#42D700,1208
260937,75.5,-67.125,121.5,#5CD500,1208
260939,75.5,-63.25,-17.0,#00D8D8,1208
260941,75.5,-62.625,65.375,#55D42F,1208
260945,75.5,-60.625,122.625,#6FD200,1208
260951,75.5,-56.5,-17.75,#00D5D9,1208
260956,75.5,-53.25,89.375,#7CD000,1208
260961,75.5,-46.125,-8.875,#00D1C9,1208
260963,75.5,-45.75,57.375,#81CE47,1208
260972,75.5,-37.5,125.875,#A3C900,1208
260989,75.5,-29.75,126.75,#B1C600,1208
260990,75.5,-29.25,-31.25,#00CBF2,1208
260995,75.5,-26.0,65.5,#AEC534,1208
260997,75.5,-24.875,7.0,#8BC7AC,1208
261002,75.5,-20.875,11.5,#99C4A4,1208
261016,75.5,-13.5,0.75,#9FC1B8,1208
261048,75.5,-1.5,12.75,#C1BAA3,1208
261049,75.5,-0.875,97.625,#DEB700,1208
261057,75.5,1.625,-6.625,#B7BAC6,1208
261068,75.5,3.5,117.25,#E6B400,1208
261080,75.5,9.5,117.625,#EFB000,1208
261088,75.5,14.375,0.375,#D5B1BA,1208
261092,75.5,16.0,38.375,#EBAE74,1208
261100,75.5,19.75,33.125,#EFAB7E,1208
261101,75.5,20.5,-4.0,#DCADC2,1208
261107,75.5,22.375,91.375,#FFA700,1208
261112,75.5,25.125,102.875,#FFA500,1208
261115,75.5,27.375,77.625,#FFA411,1208
261116,75.5,27.625,-36.75,#CBABFE,1208
261118,75.5,28.5,12.125,#F3A6A5,1208
261124,75.5,29.5,127.0,#FFA200,1208
261132,75.5,32.25,81.5,#FFA000,1208
261137,75.5,34.625,63.625,#FF9E41,1208
261145,75.5,41.0,70.5,#FF9831,1208
261147,75.5,45.25,43.875,#FF966B,1208
261158,75.5,63.75,-3.625,#FF85C3,1208
261160,75.5,74.0,-14.25,#FF79D6,1208
261250,75.5625,5.75,8.625,#CBB6AB,1209
261270,75.5625,32.875,73.25,#FFA027,1209
261373,75.625,-14.625,103.875,#C9BF00,1210
261408,75.625,5.0,-33.125,#9FBAF7,1210
261440,75.625,36.75,-25.875,#E7A3EB,1210
261470,75.6875,-91.625,67.875,#00DD23,1211
261494,75.6875,-43.875,66.5,#8BCD2F,1211
261523,75.6875,-16.125,115.5,#C8C000,1211
261638,75.6875,78.0,-21.5,#FF75E4,1211
261689,75.75,-23.625,-36.0,#18CAFC,1212
261813,75.75,60.375,2.5,#FF89B8,1212
262000,75.875,-91.25,108.125,#00DD00,1214
262169,75.9375,-111.5,29.25,#00E481,1215
262255,75.9375,0.375,-28.25,#9CBDEF,1215
262303,75.9375,54.25,16.0,#FF8FA0,1215
262490,76.0625,-84.125,110.875,#00DC00,1217
262526,76.0625,-37.375,86.625,#A0CB00,1217
262539,76.0625,-23.0,115.25,#BEC400,1217
262563,76.0625,-6.625,-41.75,#6CC3FF,1217
262566,76.0625,-4.75,67.25,#D5BB33,1217
262570,76.0625,-3.0,20.125,#C5BC96,1217
262623,76.0625,28.875,119.75,#FFA400,1217
262697,76.125,-57.5,117.125,#79D300,1218
262706,76.125,-46.375,-25.75,#00D4EA,1218
262713,76.125,-38.875,63.0,#96CC3B,1218
262852,76.125,29.5,98.75,#FFA400,1218
262911,76.1875,-80.625,62.25,#00DC39,1219
262948,76.1875,-35.125,108.0,#A8CA00,1219
263062,76.1875,12.125,109.75,#F5B000,1219
263186,76.25,-59.125,36.25,#43D576,1220
263252,76.25,-19.625,-28.75,#5DC9F0,1220
263471,76.3125,-45.625,124.625,#95CF00,1221
263489,76.3125,-35.875,48.375,#95CC5E,1221
263521,76.3125,-20.625,45.0,#B2C566,1221
263559,76.3125,-5.75,-29.625,#8AC2F2,1221
263648,76.3125,20.25,126.875,#FFAB00,1221
263661,76.3125,24.375,-17.375,#DBAEDD,1221
263733,76.375,-74.875,7.375,#00DCAD,1222
263745,76.375,-59.0,-7.5,#00D8C9,1222
263850,76.375,-15.125,49.75,#BFC25D,1222
263898,76.375,0.625,26.375,#CFBA8C,1222
264062,76.4375,-67.5,58.0,#3CD846,1223
264077,76.4375,-56.75,62.75,#6AD43B,1223
264120,76.4375,-34.0,32.0,#8FCC80,1223
264132,76.4375,-30.25,73.25,#ABC919,1223
264444,76.5,-51.25,60.125,#78D243,1224
264473,76.5,-32.875,18.0,#85CC9A,1224
264666,76.5,21.25,-22.875,#D0B1E7,1224
264711,76.5,40.875,35.875,#FF9D7D,1224
264741,76.5625,-128.0,83.625,#00E800,1225
264746,76.5625,-117.75,58.875,#00E641,1225
264747,76.5625,-117.0,35.875,#00E775,1225
264751,76.5625,-114.375,3.25,#00E8B4,1225
264756,76.5625,-109.625,-1.75,#00E7BD,1225
264768,76.5625,-100.25,-10.75,#00E5CE,1225
264772,76.5625,-97.0,34.75,#00E278,1225
264776,76.5625,-95.75,-14.75,#00E4D6,1225
264780,76.5625,-92.0,28.875,#00E184,1225
264785,76.5625,-89.125,-20.5,#00E3E1,1225
264789,76.5625,-86.75,23.375,#00E08F,1225
264796,76.5625,-82.875,-25.75,#00E1EA,1225
264797,76.5625,-82.875,94.375,#00DD00,1225
264806,76.5625,-76.625,77.75,#14DB00,1225
264811,76.5625,-75.375,50.5,#00DB58,1225
264822,76.5625,-71.375,26.0,#00DB8A,1225
264823,76.5625,-70.75,80.625,#43D900,1225
264828,76.5625,-68.625,-0.5,#00DBBC,1225
264846,76.5625,-56.5,81.25,#74D400,1225
264850,76.5625,-48.375,26.0,#61D38B,1225
264852,76.5625,-47.125,-39.875,#00D7FF,1225
264854,76.5625,-44.625,18.125,#62D29A,1225
264856,76.5625,-44.375,86.875,#93CF00,1225
264866,76.5625,-29.125,110.0,#B4C900,1225
264870,76.5625,-27.5,29.5,#9CCA85,1225
264874,76.5625,-24.625,-4.75,#7FCAC5,1225
264877,76.5625,-22.25,99.0,#BFC500,1225
264886,76.5625,-15.125,76.5,#C7C209,1225
264887,76.5625,-14.0,7.125,#A7C4AF,1225
264893,76.5625,-12.0,-26.0,#7FC6EC,1225
264894,76.5625,-12.0,94.75,#D0C000,1225
264900,76.5625,-9.625,100.375,#D4BF00,1225
264903,76.5625,-8.375,10.125,#B5C1AA,1225
264917,76.5625,-2.0,52.25,#D7BB59,1225
264921,76.5625,-1.25,1.75,#BCBDBA,1225
264944,76.5625,9.875,76.75,#EFB314,1225
264950,76.5625,12.25,85.25,#F4B200,1225
264957,76.5625,17.25,12.375,#E4B1A7,1225
264973,76.5625,31.0,35.125,#FFA57E,1225
264987,76.5625,41.0,101.0,#FF9B00,1225
264998,76.5625,45.0,120.5,#FF9700,1225
265006,76.5625,48.375,98.625,#FF9400,1225
265014,76.5625,52.375,8.75,#FF94AF,1225
265026,76.5625,61.625,26.375,#FF8890,1225
265031,76.5625,66.125,-30.75,#FF89F7,1225
265032,76.5625,67.25,21.875,#FF8198,1225
265040,76.625,-83.0,17.75,#00DF9A,1226
265065,76.625,-8.0,116.375,#D8BE00,1226
265095,76.625,39.5,54.875,#FF9D58,1226
265107,76.6875,-105.125,96.25,#00E300,1227
265108,76.6875,-103.5,84.5,#00E300,1227
265133,76.6875,-19.25,68.125,#BFC530,1227
265158,76.6875,7.625,64.625,#EAB53E,1227
265190,76.75,-128.0,20.875,#00EA93,1228
265191,76.75,-122.875,62.125,#00E838,1228
265195,76.75,-107.625,52.25,#00E553,1228
265227,76.75,-24.5,-21.75,#5DCCE5,1228
265241,76.75,-13.25,-19.75,#87C6E1,1228
265378,76.8125,-5.0,4.625,#B8C0B5,1229
265449,76.875,-107.25,44.375,#00E565,1230
265521,76.875,-4.25,121.875,#DFBC00,1230
265523,76.875,-3.25,85.0,#DDBC00,1230
265630,76.9375,-62.25,84.5,#67D700,1231
265637,76.9375,-55.375,54.375,#6AD551,1231
265707,76.9375,3.875,73.875,#E7B822,1231
265714,76.9375,10.375,48.0,#EAB564,1231
265748,76.9375,53.5,-27.375,#FF98F2,1231
265765,77.0,-106.75,37.125,#00E674,1232
265768,77.0,-99.0,80.5,#00E300,1232
265789,77.0,-64.0,-35.875,#00DEFF,1232
265817,77.0,-30.0,-8.625,#68CECD,1232
265821,77.0,-26.375,-15.625,#66CDDA,1232
265849,77.0,-6.5,91.625,#D9BE00,1232
265937,77.0,38.375,113.0,#FF9E00,1232
265940,77.0,41.75,84.875,#FF9C00,1232
266062,77.0625,7.875,-7.0,#C7BACB,1233
266117,77.0625,57.625,21.75,#FF8E99,1233
266147,77.125,-69.375,-17.125,#00DEDC,1234
266161,77.125,-52.375,7.75,#1AD7AE,1234
266170,77.125,-41.375,-1.125,#4AD3BF,1234
266232,77.125,-0.75,113.0,#E5BB00,1234
266252,77.125,5.75,53.625,#E5B859,1234
266269,77.125,18.625,58.75,#FAAF4F,1234
266327,77.1875,-112.375,47.625,#00E75E,1235
266337,77.1875,-80.5,102.0,#11DE00,1235
266355,77.1875,-52.5,71.375,#7DD520,1235
266379,77.1875,-23.0,75.625,#BBC811,1235
266384,77.1875,-18.625,-5.375,#90C9C8,1235
266390,77.1875,-15.625,61.0,#C4C446,1235
266401,77.1875,-10.875,110.375,#D5C100,1235
266436,77.1875,5.0,97.5,#EDB800,1235
266499,77.1875,35.25,7.875,#FFA5B2,1235
266528,77.1875,56.125,56.875,#FF8E57,1235
266537,77.25,-111.0,80.875,#00E700,1236
266554,77.25,-67.5,-10.5,#00DED0,1236
266649,77.25,-4.625,33.375,#CCBF81,1236
266651,77.25,-4.625,106.75,#DFBE00,1236
266791,77.25,46.5,-16.75,#FF9EDF,1236
266809,77.25,73.0,-3.25,#FF7EC7,1236
266814,77.3125,-98.125,53.125,#00E453,1237
266817,77.3125,-95.75,22.375,#00E492,1237
266869,77.3125,-38.625,13.0,#71D1A6,1237
266909,77.3125,-11.875,-4.75,#A1C6C7,1237
267000,77.3125,15.75,65.0,#F8B240,1237
267026,77.3125,26.625,20.125,#FAAC9B,1237
267046,77.3125,39.5,43.125,#FFA071,1237
267088,77.375,-94.375,76.5,#00E300,1238
267109,77.375,-66.125,115.875,#65DA00,1238
267112,77.375,-64.625,27.125,#00DB8A,1238
267118,77.375,-61.5,98.0,#6FD800,1238
267126,77.375,-55.375,22.875,#3FD893,1238
267422,77.4375,-122.75,53.875,#00EA50,1239
267428,77.4375,-101.375,27.875,#00E688,1239
267482,77.4375,-43.375,75.875,#94D207,1239
267604,77.4375,4.0,-38.875,#98C0FF,1239
267690,77.4375,31.125,-27.0,#E2ADF2,1239
267724,77.4375,52.75,40.5,#FF9377,1239
267728,77.4375,57.25,65.125,#FF8D46,1239
267740,77.5,-128.0,66.375,#00EB2C,1240
267741,77.5,-128.0,75.25,#00EB00,1240
267743,77.5,-125.0,92.75,#00EA00,1240
267750,77.5,-108.5,70.375,#00E71C,1240
267758,77.5,-97.125,4.0,#00E6B5,1240
267762,77.5,-86.0,78.5,#00E100,1240
267765,77.5,-78.875,-6.25,#00E2C9,1240
267768,77.5,-75.0,71.875,#22DD1B,1240
267772,77.5,-68.0,13.25,#00DDA5,1240
267775,77.5,-65.5,-23.75,#00DFEA,1240
267780,77.5,-61.125,-29.125,#00DEF4,1240
267784,77.5,-58.75,1.0,#00DBBC,1240
267792,77.5,-51.375,126.375,#8CD500,1240
267796,77.5,-45.5,109.5,#97D200,1240
267799,77.5,-40.375,-32.625,#00D6FB,1240
267802,77.5,-37.625,-8.375,#49D3CE,1240
267806,77.5,-36.625,22.625,#83D194,1240
267809,77.5,-35.625,-38.125,#00D4FF,1240
267819,77.5,-28.0,84.5,#B5CB00,1240
267836,77.5,-21.125,55.625,#B9C853,1240
267880,77.5,-2.125,-34.75,#8EC4FF,1240
267887,77.5,0.0,-18.875,#ACC1E2,1240
267890,77.5,3.25,36.25,#DCBB7C,1240
267897,77.5,7.0,-25.5,#B3BDEE,1240
267902,77.5,8.125,2.875,#D1BABA,1240
267930,77.5,22.875,64.625,#FFAD43,1240
267937,77.5,27.875,-10.25,#EAAED3,1240
267938,77.5,28.25,61.25,#FFA94B,1240
267950,77.5,37.625,-2.125,#FFA5C5,1240
267951,77.5,39.25,15.125,#FFA2A5,1240
267955,77.5,42.875,21.0,#FF9F9B,1240
267956,77.5,44.125,-30.375,#F6A2F8,1240
267962,77.5,46.5,68.25,#FF993D,1240
267963,77.5,47.125,80.375,#FF9815,1240
267992,77.5625,-45.25,98.375,#97D200,1241
268004,77.5625,-29.0,13.25,#8DCEA6,1241
268022,77.5625,-11.625,23.75,#BBC593,1241
268056,77.5625,15.375,-15.875,#CFB7DD,1241
268080,77.5625,41.25,127.0,#FF9D00,1241
268084,77.5625,49.625,49.875,#FF9765,1241
268231,77.6875,-68.75,40.125,#00DD71,1243
268352,77.6875,58.0,-16.75,#FF94E1,1243
268353,77.6875,59.375,-28.375,#FF94F6,1243
268392,77.75,-40.125,104.5,#A3D100,1244
268426,77.75,-22.0,121.25,#C5C800,1244
268546,77.8125,-114.5,95.125,#00E900,1245
268573,77.8125,-47.625,-3.375,#00D8C5,1245
268574,77.8125,-46.5,-17.25,#00D8DF,1245
268578,77.8125,-44.5,38.75,#7ED476,1245
268583,77.8125,-40.0,93.375,#A1D100,1245
268653,77.8125,3.75,13.75,#D2BDA7,1245
268854,77.875,7.125,28.125,#E0BA8D,1246
268867,77.875,12.375,32.375,#EAB785,1246
268904,77.875,41.5,61.0,#FF9F4E,1246
268934,77.9375,-75.25,96.875,#3EDE00,1247
269082,77.9375,51.875,75.5,#FF942C,1247
269102,78.0,-73.75,-25.0,#00E3ED,1248
269103,78.0,-71.5,92.125,#4DDD00,1248
269267,78.0625,-62.125,45.25,#4ADB68,1249
269305,78.0625,-17.625,20.25,#AEC99B,1249
269395,78.0625,39.875,27.125,#FFA291,1249
269404,78.0625,49.875,20.0,#FF999F,1249
269416,78.125,-128.0,42.375,#00EE6B,1250
269419,78.125,-105.5,108.75,#00E800,1250
269423,78.125,-97.0,100.25,#00E500,1250
269594,78.125,30.25,-16.875,#EBAEE1,1250
269637,78.1875,-103.75,66.625,#00E82F,1251
269750,78.1875,-6.5,80.125,#DBC200,1251
269807,78.1875,11.875,100.875,#FAB600,1251
269883,78.1875,73.75,-33.25,#FF85FF,1251
269885,78.25,-128.0,58.0,#00EE47,1252
269889,78.25,-113.0,65.0,#00EA34,1252
269922,78.25,-63.625,17.75,#00DE9E,1252
270006,78.25,-7.75,18.75,#C1C59F,1252
270008,78.25,-7.5,40.25,#CDC476,1252
270188,78.3125,-96.75,69.625,#00E625,1253
270200,78.3125,-77.75,89.625,#2AE000,1253
270204,78.3125,-72.625,104.0,#4FDF00,1253
270235,78.3125,-45.375,50.25,#86D65F,1253
270243,78.3125,-40.25,34.125,#87D480,1253
270356,78.3125,-0.25,41.5,#DBC074,1253
270430,78.3125,27.625,48.5,#FFAC68,1253
270467,78.3125,41.875,-21.875,#FCA6EB,1253
270481,78.3125,55.625,46.375,#FF936F,1253
270492,78.375,-123.0,71.875,#00ED15,1254
270508,78.375,-83.0,-13.5,#00E6D9,1254
270643,78.375,6.25,81.875,#F0BA00,1254
270738,78.375,46.0,38.375,#FF9D7D,1254
270753,78.375,54.375,26.625,#FF9594,1254
270769,78.4375,-113.375,74.0,#00EB05,1255
270785,78.4375,-88.5,91.5,#00E400,1255
270788,78.4375,-84.375,87.0,#00E300,1255
270818,78.4375,-57.25,-35.625,#00DFFF,1255
270854,78.4375,-41.125,54.875,#93D455,1255
270863,78.4375,-33.0,65.875,#A9D03B,1255
270879,78.4375,-24.25,19.5,#A0CE9D,1255
270890,78.4375,-20.625,104.5,#C8CA00,1255
270908,78.4375,-14.875,29.875,#BBC98A,1255
271036,78.4375,23.25,42.25,#FFB074,1255
271060,78.4375,32.0,-33.875,#DFB0FF,1255
271147,78.5,-68.875,99.0,#5CDE00,1256
271218,78.5,-18.875,93.875,#CAC900,1256
271345,78.5,17.75,-32.75,#C4BAFF,1256
271364,78.5,23.75,-29.75,#D4B5FA,1256
271458,78.5625,-107.0,6.0,#00ECB4,1257
271464,78.5625,-92.875,41.75,#00E76F,1257
271467,78.5625,-85.125,29.0,#00E589,1257
271468,78.5625,-84.875,43.25,#00E46C,1257
271472,78.5625,-80.5,3.375,#00E5BA,1257
271475,78.5625,-79.75,11.5,#00E4AB,1257
271477,78.5625,-77.75,55.75,#00E251,1257
271478,78.5625,-77.25,30.125,#00E287,1257
271479,78.5625,-77.0,44.125,#00E26B,1257
271480,78.5625,-75.75,-0.625,#00E3C1,1257
271482,78.5625,-72.875,59.625,#22E048,1257
271487,78.5625,-59.75,75.0,#6FDB11,1257
271493,78.5625,-52.25,40.875,#6CD973,1257
271498,78.5625,-47.75,3.625,#39D9BA,1257
271505,78.5625,-36.75,39.875,#94D376,1257
271506,78.5625,-35.75,3.0,#6ED4BC,1257
271511,78.5625,-32.5,-2.125,#70D3C5,1257
271512,78.5625,-32.375,120.75,#B5D000,1257
271513,78.5625,-29.125,-36.875,#00D5FF,1257
271515,78.5625,-28.125,99.0,#BBCE00,1257
271516,78.5625,-27.5,53.125,#AFCE5B,1257
271520,78.5625,-24.375,40.375,#AFCD75,1257
271531,78.5625,-15.0,-32.0,#6ECDFD,1257
271533,78.5625,-14.0,14.375,#B2C9A7,1257
271540,78.5625,-8.0,126.875,#DFC300,1257
271544,78.5625,-5.625,73.125,#DCC228,1257
271578,78.5625,6.875,112.25,#F5BA00,1257
271581,78.5625,8.5,126.875,#F8B900,1257
271597,78.5625,18.5,104.875,#FFB200,1257
271598,78.5625,18.75,-9.25,#DEB7D4,1257
271599,78.5625,19.25,87.125,#FFB200,1257
271603,78.5625,22.0,16.25,#F4B3A5,1257
271606,78.5625,22.875,71.625,#FFB033,1257
271616,78.5625,35.125,-20.625,#F2ACE9,1257
271624,78.5625,40.75,92.25,#FFA100,1257
271628,78.5625,44.625,4.0,#FFA1BD,1257
271631,78.5625,48.0,-4.375,#FF9FCC,1257
271722,78.6875,-49.375,83.375,#8DD700,1259
271730,78.6875,-26.25,46.5,#AFCE69,1259
271783,78.75,-122.5,34.875,#00EF7D,1260
271791,78.75,-77.375,17.5,#00E4A0,1260
271816,78.75,-29.0,35.75,#A3D07F,1260
271855,78.75,14.75,127.0,#FFB500,1260
271859,78.75,17.75,120.75,#FFB300,1260
271865,78.75,23.5,29.75,#FDB18D,1260
271889,78.8125,-84.125,57.375,#00E44D,1261
271895,78.8125,-70.0,49.0,#22E062,1261
271946,78.8125,-3.875,57.875,#DCC253,1261
271977,78.8125,22.625,-36.5,#CBB8FF,1261
272230,78.9375,-7.875,50.75,#D3C562,1263
272306,78.9375,65.0,-22.875,#FF90F0,1263
272307,78.9375,71.125,-21.25,#FF88ED,1263
272328,79.0,-41.625,6.5,#60D8B6,1264
272330,79.0,-40.5,121.0,#A7D400,1264
272338,79.0,-37.75,-22.5,#00D8EC,1264
272417,79.0,7.625,91.5,#F6BB00,1264
272440,79.0,25.25,107.75,#FFAE00,1264
272457,79.0,34.75,68.5,#FFA83F,1264
272475,79.0625,-113.75,11.125,#00EFAC,1265
272493,79.0625,-61.125,91.125,#73DD00,1265
272510,79.0625,-36.875,81.375,#A8D300,1265
272589,79.0625,1.125,61.875,#E6C04B,1265
272642,79.0625,34.75,98.875,#FFA700,1265
272683,79.125,-59.5,-14.0,#00E0DC,1266
272741,79.125,-14.875,126.375,#D6C800,1266
272744,79.125,-14.375,-14.0,#94CDDD,1266
272846,79.125,34.0,23.875,#FFAB99,1266
272858,79.125,41.375,9.75,#FFA5B4,1266
272910,79.1875,-50.625,100.5,#90D900,1267
272927,79.1875,-33.75,-13.75,#52D6DD,1267
273008,79.1875,0.25,91.625,#EBC000,1267
273120,79.25,-76.375,-17.5,#00E7E3,1268
273132,79.25,-51.0,112.125,#91D900,1268
273223,79.25,-6.25,-24.25,#9ACAF1,1268
273328,79.25,30.125,29.25,#FFAE90,1268
273339,79.25,35.25,77.875,#FFA823,1268
273384,79.3125,-75.625,111.125,#48E200,1269
273401,79.3125,-52.875,94.0,#8ADA00,1269
273423,79.3125,-35.25,115.375,#B2D300,1269
273464,79.3125,-10.0,61.0,#D4C74C,1269
273551,79.3125,15.5,18.25,#EDB9A3,1269
273595,79.3125,40.125,-14.5,#FFA9E0,1269
273616,79.3125,68.0,-13.0,#FF8CDF,1269
273632,79.375,-105.5,101.625,#00EB00,1270
273638,79.375,-89.5,54.0,#00E857,1270
273641,79.375,-85.0,71.5,#00E623,1270
273657,79.375,-70.0,18.75,#00E39F,1270
273690,79.375,-41.0,70.625,#9DD62E,1270
273846,79.375,23.875,119.125,#FFB000,1270
273932,79.4375,-58.625,-22.375,#00E2ED,1271
273934,79.4375,-56.125,104.375,#85DC00,1271
273970,79.4375,-30.5,-20.5,#4ED6EA,1271
273978,79.4375,-27.375,-27.125,#46D5F6,1271
274183,79.5,-122.75,79.75,#00F000,1272
274184,79.5,-118.125,86.5,#00EF00,1272
274186,79.5,-115.0,24.875,#00F093,1272
274188,79.5,-112.875,18.25,#00F09F,1272
274189,79.5,-112.25,103.125,#00ED00,1272
274192,79.5,-109.0,89.25,#00ED00,1272
274195,79.5,-101.875,14.75,#00EDA6,1272
274197,79.5,-101.875,43.75,#00EC6D,1272
274200,79.5,-101.25,-3.75,#00EEC9,1272
274207,79.5,-94.75,86.25,#00E900,1272
274209,79.5,-93.5,17.125,#00EBA2,1272
274212,79.5,-90.625,103.375,#00E800,1272
274214,79.5,-90.5,-14.25,#00ECDD,1272
274222,79.5,-79.5,24.375,#00E695,1272
274226,79.5,-78.0,121.625,#40E400,1272
274236,79.5,-71.375,123.875,#5DE200,1272
274244,79.5,-67.875,63.5,#4CE141,1272
274249,79.5,-64.875,125.625,#71DF00,1272
274250,79.5,-64.25,53.25,#51E05A,1272
274254,79.5,-61.25,108.5,#79DE00,1272
274258,79.5,-58.5,126.875,#82DD00,1272
274264,79.5,-54.0,14.625,#39DEA8,1272
274267,79.5,-51.875,-11.75,#00DFD9,1272
274271,79.5,-46.75,-34.5,#00DEFF,1272
274272,79.5,-45.625,12.125,#5DDBAD,1272
274285,79.5,-29.0,90.625,#BBD100,1272
274292,79.5,-25.75,1.375,#8CD3C2,1272
274295,79.5,-21.5,-10.625,#86D1D8,1272
274299,79.5,-20.125,32.875,#B6CE87,1272
274301,79.5,-19.875,4.375,#9FCFBC,1272
274306,79.5,-18.75,80.625,#CBCC00,1272
274318,79.5,-13.125,120.25,#D9C900,1272
274333,79.5,-6.375,-7.5,#B0C9D3,1272
274337,79.5,-4.75,-14.75,#ACC9E0,1272
274362,79.5,6.5,-12.375,#C6C2DC,1272
274364,79.5,6.625,18.75,#DFC0A3,1272
274370,79.5,8.75,-18.125,#C5C1E7,1272
274379,79.5,11.25,58.625,#F6BB54,1272
274391,79.5,18.75,113.75,#FFB500,1272
274414,79.5,32.5,-6.875,#FAAFD3,1272
274415,79.5,32.75,53.5,#FFAB62,1272
274439,79.5,48.375,57.75,#FF9D5A,1272
274444,79.5,53.125,-33.625,#FFA0FF,1272
274447,79.5,59.875,-9.5,#FF96D9,1272
274457,79.5625,-90.0,82.5,#00E800,1273
274540,79.5625,33.75,119.375,#FFA900,1273
274553,79.5625,57.25,-1.875,#FF98CB,1273
274565,79.625,-79.625,82.25,#14E500,1274
274697,79.6875,-122.25,47.375,#00F165,1275
274705,79.6875,-82.75,36.75,#00E77D,1275
274788,79.6875,1.875,1.125,#CAC4C3,1275
274865,79.75,-97.875,62.25,#00EB42,1276
274868,79.75,-86.625,98.875,#00E700,1276
274871,79.75,-84.875,119.125,#00E700,1276
275035,79.75,45.0,29.75,#FFA291,1276
275054,79.75,61.75,-33.5,#FF98FF,1276
275058,79.8125,-104.0,74.875,#00ED0C,1277
275092,79.8125,-43.5,115.75,#A3D800,1277
275175,79.8125,12.5,-23.375,#C8C0F1,1277
275200,79.8125,25.25,3.75,#F6B5C0,1277
275214,79.8125,38.625,-34.0,#EFAEFF,1277
275264,79.875,-55.5,121.375,#8ADD00,1278
275294,79.875,-22.875,88.375,#C6CF00,1278
275370,79.875,16.125,4.125,#E7BBBF,1278
275467,79.9375,-31.875,77.875,#B4D40F,1279
275506,79.9375,-2.375,101.875,#EAC400,1279
275544,79.9375,15.125,42.375,#F9BA77,1279
275549,79.9375,18.625,47.5,#FFB76E,1279
275589,79.9375,53.625,34.125,#FF9A8A,1279
275650,80.0,-15.875,40.5,#C3CD79,1280
275759,80.0625,-92.75,59.0,#00EB4C,1281
275765,80.0625,-68.125,75.875,#58E311,1281
275794,80.0625,-22.0,126.875,#CDCF00,1281
275864,80.0625,21.875,77.375,#FFB425,1281
275888,80.0625,51.5,-22.25,#FFA2F1,1281
275900,80.125,-99.0,90.625,#00EC00,1282
275906,80.125,-91.75,115.875,#00EA00,1282
275911,80.125,-81.125,114.125,#2EE700,1282
275917,80.125,-67.375,106.75,#69E200,1282
275922,80.125,-61.625,61.625,#65E148,1282
275925,80.125,-56.875,47.5,#68DF69,1282
275977,80.125,-15.0,55.25,#CCCC5B,1282
276009,80.125,0.5,126.75,#F1C200,1282
276042,80.125,11.375,24.25,#EBBE9A,1282
276105,80.1875,-89.0,64.5,#00EA3E,1283
276107,80.1875,-86.875,4.5,#00EBBC,1283
276110,80.1875,-84.375,-19.75,#00ECE9,1283
276132,80.1875,-54.625,31.0,#5CDF8B,1283
276137,80.1875,-49.25,121.375,#99DB00,1283
276185,80.1875,-12.75,84.75,#D8CB00,1283
276264,80.1875,25.0,86.5,#FFB200,1283
276279,80.1875,34.625,91.5,#FFAA00,1283
