id,L,a,b,hex_srgb,slice_id
4413,9.8125,42.25,-12.5,#45002D,157
4417,9.8125,63.375,-27.25,#540041,157
4467,10.0,20.125,-5.875,#310F24,160
4474,10.0,38.75,-32.125,#360048,160
4476,10.0,48.125,-42.625,#370057,160
4480,10.0625,-23.125,-20.125,#002437,161
4495,10.0625,40.625,-4.125,#470022,161
4502,10.0625,103.125,-100.125,#2900B1,161
4503,10.125,-20.25,-22.125,#002439,162
4505,10.125,5.875,-7.125,#1F1925,162
4506,10.125,12.375,-45.625,#001B5B,162
4521,10.1875,-10.875,-19.25,#002136,163
4524,10.1875,3.0,-14.125,#131C2F,163
4529,10.1875,30.625,10.0,#41000E,163
4530,10.1875,38.375,-7.375,#440027,163
4535,10.1875,53.75,-27.875,#4B0043,163
4539,10.1875,113.25,-88.625,#5B009F,163
4540,10.25,-17.5,-24.125,#00243D,164
4541,10.25,-15.375,-15.875,#002231,164
4542,10.25,-13.125,-17.625,#002234,164
4547,10.25,36.875,-40.5,#290155,164
4561,10.25,90.125,-71.25,#510083,164
4563,10.3125,-19.0,-18.0,#002434,165
4564,10.3125,-12.0,-28.125,#002342,165
4565,10.3125,0.25,-10.875,#121D2B,165
4567,10.3125,12.25,-3.0,#2A1620,165
4569,10.3125,21.75,-1.0,#350E1E,165
4570,10.3125,22.5,2.375,#370C1A,165
4572,10.3125,37.875,-60.875,#000A73,165
4574,10.3125,45.0,-28.125,#410043,165
4575,10.3125,45.125,-7.0,#4B0027,165
4580,10.375,-14.75,-26.125,#002340,166
4581,10.375,7.5,-5.375,#231924,166
4583,10.375,14.875,-2.625,#2D1420,166
4592,10.375,81.875,-61.375,#520075,166
4594,10.4375,-16.375,-19.75,#002337,167
4595,10.4375,-11.25,-23.375,#00223C,167
4596,10.4375,-1.75,-8.75,#111E28,167
4599,10.4375,2.5,-10.75,#171C2B,167
4600,10.4375,4.625,-8.5,#1D1B28,167
4602,10.4375,11.125,-34.25,#001B4C,167
4611,10.4375,39.75,-28.25,#3B0044,167
4620,10.4375,50.5,-31.0,#460048,167
4628,10.4375,85.25,-67.5,#4F007E,167
4632,10.5,-10.375,-15.375,#002131,168
4633,10.5,2.875,-8.125,#1B1C27,168
4634,10.5,4.125,-11.0,#1A1B2B,168
4635,10.5,5.5,-4.375,#211A22,168
4636,10.5,9.125,-7.875,#241827,168
4640,10.5,18.5,-2.25,#321120,168
4642,10.5,23.875,5.375,#3A0B16,168
4644,10.5,27.75,7.125,#3E0514,168
4661,10.5,76.5,-84.625,#080099,168
4664,10.5625,41.5,17.875,#4D0000,169
4667,10.5625,46.875,17.375,#520000,169
4672,10.5625,50.0,0.0,#52001E,169
4682,10.5625,67.0,-57.0,#42006E,169
4684,10.5625,68.875,-64.875,#39007A,169
4685,10.5625,70.125,-35.5,#59004F,169
4688,10.5625,85.625,-81.125,#390094,169
4690,10.5625,88.25,-59.0,#5D0071,169
4695,10.5625,109.625,-96.5,#4700AD,169
4698,10.5625,120.75,-111.125,#3800C5,169
4705,10.625,103.875,-74.875,#61008A,170
4719,10.75,56.625,-61.875,#280076,172
4722,10.75,57.875,-68.375,#150080,172
4723,10.75,59.125,-16.75,#570035,172
4726,10.75,60.75,-54.875,#3C006B,172
4730,10.75,75.25,-65.125,#44007B,172
4734,10.8125,47.5,13.875,#530009,173
4748,10.875,57.75,-10.875,#58002D,174
4751,10.875,64.5,-40.875,#500057,174
4753,10.875,88.125,-90.75,#2100A4,174
4772,11.0,42.875,10.625,#4F0010,176
4781,11.0,119.5,-92.5,#6200A8,176
4789,11.0625,115.125,-108.625,#3300C2,177
4797,11.125,54.0,-48.0,#3C0062,178
4817,11.125,99.625,-94.75,#3700AB,178
4835,11.3125,44.25,3.375,#4F001B,181
4839,11.3125,65.25,-46.5,#4E0060,181
4841,11.3125,124.25,-97.0,#6300B0,181
4846,11.375,71.5,-76.5,#26008E,182
4852,11.4375,0.5,-0.75,#1F1E1F,183
4853,11.4375,56.875,-5.125,#5A0027,183
4860,11.4375,107.5,-104.125,#2E00BC,183
4863,11.5,-46.375,-3.75,#002C23,184
4868,11.5,-43.125,-6.5,#002B27,184
4873,11.5,-40.75,-2.375,#002A21,184
4876,11.5,-40.25,-9.0,#002B2A,184
4890,11.5,-35.75,-1.0,#00291F,184
4892,11.5,-35.25,-4.5,#002924,184
4894,11.5,-34.875,-8.125,#002929,184
4912,11.5,-31.125,0.25,#00281D,184
4917,11.5,-30.625,-6.0,#002826,184
4929,11.5,-28.75,-2.25,#002821,184
4940,11.5,-27.0,1.375,#00271C,184
4948,11.5,-26.25,-4.5,#002724,184
4975,11.5,-23.125,2.125,#00261B,184
4980,11.5,-22.75,-1.0,#00261F,184
5006,11.5,-20.375,-3.125,#002522,184
5010,11.5,-19.875,3.125,#00251A,184
5017,11.5,-19.5,0.125,#00251E,184
5045,11.5,-17.375,-1.875,#002421,184
5049,11.5,-16.875,3.75,#002419,184
5082,11.5,-14.875,1.375,#01241C,184
5093,11.5,-14.25,4.625,#072318,184
5107,11.5,-13.5,-1.875,#002321,184
5128,11.5,-12.375,2.125,#09231B,184
5157,11.5,-10.875,5.5,#102217,184
5160,11.5,-10.75,-1.125,#092320,184
5177,11.5,-9.875,2.75,#10221B,184
5206,11.5,-8.625,6.125,#152216,184
5211,11.5,-8.375,-0.125,#10221E,184
5220,11.5,-8.125,-16.125,#002334,184
5248,11.5,-7.0,3.0,#16211A,184
5257,11.5,-6.5,-37.375,#002553,184
5264,11.5,-6.375,6.75,#192115,184
5268,11.5,-6.25,-19.625,#002239,184
5270,11.5,-6.25,-13.5,#002231,184
5291,11.5,-5.375,1.25,#17211D,184
5307,11.5,-4.875,3.5,#19201A,184
5311,11.5,-4.625,-9.5,#0B212B,184
5314,11.5,-4.5,-15.125,#002133,184
5318,11.5,-4.5,6.0,#1B2016,184
5334,11.5,-3.875,-18.5,#002138,184
5354,11.5,-3.375,2.125,#1B201C,184
5356,11.5,-3.25,7.5,#1E1F14,184
5361,11.5,-3.125,-11.0,#0D202D,184
5374,11.5,-2.875,4.375,#1D1F18,184
5392,11.5,-2.125,-16.875,#012135,184
5409,11.5,-1.75,1.875,#1D1F1C,184
5411,11.5,-1.75,6.0,#1F1F16,184
5419,11.5,-1.375,-31.375,#00224A,184
5438,11.5,-0.875,8.125,#211E13,184
5448,11.5,-0.625,3.625,#201F1A,184
5470,11.5,0.125,5.75,#221E17,184
5493,11.5,0.875,2.875,#211E1B,184
5500,11.5,1.0,8.0,#241E13,184
5511,11.5,1.375,-17.125,#0C1F36,184
5522,11.5,1.625,5.125,#231E18,184
5551,11.5,2.5,9.0,#261D12,184
5577,11.5,3.125,4.5,#251D18,184
5595,11.5,3.75,7.75,#271C14,184
5604,11.5,4.0,2.625,#251C1B,184
5645,11.5,5.125,4.75,#281C18,184
5653,11.5,5.5,8.25,#291B13,184
5666,11.5,6.0,-44.875,#00215E,184
5708,11.5,7.25,5.375,#2A1B17,184
5710,11.5,7.25,10.125,#2C1A10,184
5739,11.5,8.25,-3.125,#281B23,184
5749,11.5,8.375,8.125,#2D1A14,184
5785,11.5,9.625,6.25,#2D1916,184
5789,11.5,9.75,10.875,#2F190F,184
5803,11.5,10.375,-11.0,#251A2E,184
5818,11.5,10.875,9.0,#301812,184
5831,11.5,11.375,-8.625,#28192A,184
5837,11.5,11.625,-16.5,#221A35,184
5851,11.5,12.125,6.875,#301816,184
5856,11.5,12.25,-6.0,#2B1827,184
5885,11.5,13.375,10.5,#331710,184
5909,11.5,14.25,-8.625,#2C172A,184
5915,11.5,14.625,-16.875,#261836,184
5918,11.5,14.625,8.375,#331613,184
5937,11.5,15.75,-44.875,#001C5E,184
5939,11.5,15.75,-29.875,#161948,184
5941,11.5,15.75,-14.375,#2A1732,184
5949,11.5,16.25,-34.875,#071A4F,184
5954,11.5,16.25,11.25,#36140F,184
5982,11.5,17.75,-19.125,#291639,184
5986,11.5,17.75,8.375,#371314,184
5996,11.5,18.25,2.75,#36131B,184
6001,11.5,18.5,-23.875,#251640,184
6022,11.5,19.375,11.375,#39120F,184
6035,11.5,20.0,-16.0,#2E1435,184
6085,11.5,22.25,14.125,#3D0F09,184
6088,11.5,22.5,-24.5,#2A1340,184
6108,11.5,23.75,11.875,#3E0D0E,184
6110,11.5,23.875,-56.25,#00196F,184
6113,11.5,23.875,-16.375,#331035,184
6128,11.5,24.875,-8.75,#380E2B,184
6142,11.5,25.625,-30.5,#281149,184
6147,11.5,25.875,-45.5,#00155F,184
6151,11.5,26.125,1.25,#3E0B1E,184
6157,11.5,26.375,15.0,#410907,184
6190,11.5,28.25,-38.75,#1F1055,184
6193,11.5,28.25,-16.5,#380A35,184
6214,11.5,29.375,-35.25,#280E50,184
6239,11.5,30.75,-25.5,#350942,184
6273,11.5,32.75,-11.75,#40022F,184
6278,11.5,33.0,-40.625,#260B58,184
6284,11.5,33.0,17.0,#480003,184
6321,11.5,35.5,14.75,#4A0009,184
6326,11.5,35.75,2.375,#47001D,184
6331,11.5,35.875,8.0,#490015,184
6352,11.5,37.375,-10.875,#45002E,184
6411,11.5,41.875,-60.875,#000676,184
6433,11.5,44.0,-16.625,#490036,184
6438,11.5,44.875,-33.625,#40004E,184
6440,11.5,45.0,-56.75,#1A0070,184
6447,11.5,46.0,-67.375,#000280,184
6462,11.5,48.5,-54.5,#29006D,184
6472,11.5,51.375,-11.75,#530030,184
6480,11.5,53.5,7.25,#590017,184
6487,11.5,58.75,-75.75,#00008E,184
6492,11.5,75.375,-51.375,#560068,184
6493,11.5,81.75,-90.0,#0500A5,184
6494,11.5,82.875,-51.25,#5F0068,184
6496,11.5,85.375,-75.125,#47008D,184
6501,11.5625,-11.625,-12.625,#002430,185
6502,11.5625,-2.375,-40.875,#002458,185
6503,11.5625,0.125,-8.25,#181F2A,185
6504,11.5625,1.125,-42.375,#00235A,185
6506,11.5625,4.125,-5.875,#201D27,185
6507,11.5625,7.125,-29.5,#001E47,185
6508,11.5625,7.125,-25.375,#081E42,185
6509,11.5625,10.0,-18.375,#1D1B38,185
6510,11.5625,11.125,-38.875,#001E55,185
6511,11.5625,15.25,-26.0,#1C1943,185
6514,11.5625,23.625,-21.0,#2F113C,185
6516,11.5625,45.75,7.75,#520016,185
6522,11.5625,56.5,-36.625,#4C0052,185
6528,11.5625,71.0,-41.375,#59005A,185
6538,11.625,35.0,-34.25,#32054F,186
6542,11.625,50.875,-60.75,#1F0076,186
6544,11.625,59.25,-29.875,#530049,186
6550,11.625,119.375,-103.875,#4F00BC,186
6553,11.6875,2.0,-31.25,#00214A,187
6563,11.75,-7.25,-27.0,#002444,188
6564,11.75,-4.75,-26.375,#002343,188
6565,11.75,2.125,-5.625,#1E1E27,188
6566,11.75,10.5,-46.75,#002061,188
6575,11.75,64.375,-80.125,#000095,188
6577,11.75,73.0,-59.25,#4C0075,188
6579,11.75,95.375,-64.125,#64007D,188
6582,11.8125,47.125,-23.875,#4A0041,189
6591,11.8125,109.625,-78.375,#690093,189
6593,11.875,-0.625,-24.75,#002241,190
6595,11.875,38.875,-0.75,#4B0022,190
6596,11.875,46.625,-45.375,#370060,190
6601,11.875,54.5,-43.5,#44005D,190
6613,11.9375,-37.25,-11.5,#002B2F,191
6614,11.9375,-29.125,-18.375,#002938,191
6615,11.9375,-9.25,-12.5,#002430,191
6616,11.9375,10.875,3.875,#2F191A,191
6617,11.9375,23.75,-49.75,#001966,191
6618,11.9375,41.375,-23.5,#440040,191
6619,11.9375,49.75,-3.625,#550026,191
6625,11.9375,74.125,-72.25,#390089,191
6630,12.0,-14.625,-21.875,#00263D,192
6631,12.0,-8.625,-9.375,#00232C,192
6632,12.0,-6.25,-7.5,#0C222A,192
6633,12.0,-2.25,-1.25,#1B2121,192
6634,12.0,2.125,-26.375,#002144,192
6635,12.0,3.5,-1.5,#231E22,192
6636,12.0,5.625,0.125,#271D1F,192
6640,12.0,20.875,-43.5,#00195D,192
6653,12.0,99.75,-69.75,#650086,192
6655,12.0625,-31.75,-16.125,#002A35,193
6656,12.0625,-26.375,-20.625,#00293C,193
6657,12.0625,-21.5,-6.25,#002728,193
6658,12.0625,-6.75,-10.5,#04232E,193
6663,12.0625,26.25,-4.5,#3D0D26,193
6674,12.0625,64.625,-21.25,#5E003E,193
6681,12.125,-12.375,-32.5,#00274D,194
6683,12.125,-5.125,-32.625,#00254D,194
6684,12.125,10.75,-27.25,#101D46,194
6685,12.125,12.25,1.5,#30191E,194
6686,12.125,30.75,3.0,#44051D,194
6688,12.125,49.125,-20.125,#4F003C,194
6698,12.125,94.0,-81.375,#4D0099,194
6700,12.125,99.25,-78.125,#5B0093,194
6704,12.1875,-34.5,-13.75,#002B32,195
6705,12.1875,-14.5,-12.625,#002631,195
6708,12.1875,5.0,-16.625,#181F37,195
6710,12.1875,6.5,-37.875,#002155,195
6711,12.1875,9.75,1.5,#2D1B1E,195
6712,12.1875,13.5,4.0,#33181B,195
6713,12.1875,30.75,-29.375,#330C49,195
6714,12.1875,36.5,-4.0,#480026,195
6728,12.25,-25.375,-8.0,#00282B,196
6729,12.25,-19.25,-8.0,#00272B,196
6731,12.25,1.625,-7.875,#1C202B,196
6732,12.25,5.75,-31.625,#00204C,196
6733,12.25,7.75,-22.625,#131E3F,196
6734,12.25,8.5,3.5,#2D1C1B,196
6735,12.25,15.125,1.875,#34171E,196
6737,12.25,22.0,-4.5,#391227,196
6738,12.25,31.0,-4.25,#430527,196
6739,12.25,33.125,-15.5,#400436,196
6741,12.25,38.25,-15.75,#460036,196
6744,12.25,44.375,-10.625,#4E0030,196
6758,12.25,68.5,-28.5,#600049,196
6765,12.3125,-23.625,-23.0,#002940,197
6766,12.3125,-20.875,-25.25,#002943,197
6767,12.3125,-18.125,-27.625,#002846,197
6768,12.3125,-15.25,-30.0,#00284A,197
6771,12.3125,3.5,-37.625,#002255,197
6777,12.3125,29.375,-7.375,#40092B,197
6778,12.3125,34.5,-7.25,#45002B,197
6779,12.3125,35.625,-23.0,#3F0240,197
6811,12.375,-14.625,-6.25,#002629,198
6812,12.375,-10.875,-9.375,#00252D,198
6814,12.375,2.875,-3.625,#221F25,198
6815,12.375,3.375,-17.125,#142038,198
6816,12.375,6.625,-11.125,#221E30,198
6821,12.375,28.875,11.5,#450811,198
6822,12.375,37.125,-19.5,#43003C,198
6823,12.375,37.5,-48.125,#220865,198
6824,12.375,39.375,-39.5,#340158,198
6825,12.375,43.625,-47.625,#300064,198
6834,12.375,56.125,-56.75,#360072,198
6849,12.4375,-16.625,-4.5,#002626,199
6851,12.4375,-12.75,-8.0,#00252B,199
6852,12.4375,-9.25,-3.875,#0A2425,199
6853,12.4375,-7.5,-5.25,#0D2427,199
6854,12.4375,-5.5,-4.75,#132327,199
6855,12.4375,-1.0,0.125,#1F2120,199
6859,12.4375,7.625,0.375,#2B1D20,199
6860,12.4375,8.375,-14.0,#221D34,199
6864,12.4375,31.25,-44.0,#1D105F,199
6871,12.4375,51.0,-51.75,#36006B,199
6890,12.4375,98.5,-85.375,#4F00A0,199
6891,12.5,-22.75,-10.0,#00282E,200
6892,12.5,-11.75,-5.125,#002527,200
6894,12.5,-10.0,-6.5,#032529,200
6895,12.5,-7.0,-2.75,#122324,200
6896,12.5,-3.75,-3.875,#172226,200
6897,12.5,-1.125,-3.75,#1C2126,200
6898,12.5,1.875,-1.5,#222023,200
6899,12.5,2.375,0.75,#241F20,200
6902,12.5,21.875,-31.125,#23174C,200
6903,12.5,25.375,-40.25,#18165A,200
6905,12.5,32.75,-50.375,#0A1169,200
6906,12.5,39.125,12.5,#4F0011,200
6915,12.5,51.5,-16.375,#540038,200
6919,12.5,56.25,-20.75,#57003E,200
6923,12.5,61.25,-61.375,#38007A,200
6933,12.5,103.875,-82.0,#5E009B,200
6937,12.5625,38.125,-66.25,#001281,201
6944,12.5625,50.125,-72.875,#00008C,201
6945,12.5625,50.25,-37.0,#460055,201
6947,12.5625,52.25,13.125,#5C0011,201
6948,12.5625,52.375,17.25,#5D0008,201
6955,12.5625,62.25,-51.25,#48006B,201
6956,12.5625,62.875,-72.125,#20008B,201
6959,12.5625,69.375,-84.0,#00009E,201
6960,12.5625,69.375,-52.125,#51006C,201
6964,12.5625,77.125,-45.5,#600062,201
6968,12.5625,93.125,-98.25,#1700B5,201
6970,12.5625,107.625,-87.875,#5B00A4,201
6972,12.5625,126.5,-117.5,#3C00D6,201
6979,12.625,46.75,21.75,#580000,202
6987,12.6875,98.75,-101.625,#1F00BB,203
6991,12.6875,117.0,-86.0,#6D00A2,203
7012,12.8125,41.625,22.0,#540000,205
7013,12.8125,44.0,-69.625,#000B87,205
7022,12.875,38.625,-53.125,#180A6E,206
7040,12.875,49.875,-67.375,#000084,206
7046,12.875,57.625,2.625,#600020,206
7144,13.0625,113.25,-92.375,#5F00AD,209
7146,13.0625,126.75,-104.625,#6100C2,209
7147,13.125,39.5,-31.75,#3F004F,210
7148,13.125,40.5,-7.125,#4E002D,210
7158,13.125,85.625,-84.875,#3900A1,210
7175,13.1875,77.125,-39.125,#66005A,211
7178,13.1875,81.375,-80.625,#3A009A,211
7200,13.3125,41.0,7.875,#520019,213
7232,13.375,56.0,-64.25,#290080,214
7233,13.375,56.125,-69.625,#150089,214
7243,13.375,84.625,-59.25,#600079,214
7249,13.4375,38.25,-61.75,#00117D,215
7268,13.4375,69.625,-45.625,#5A0064,215
7278,13.5,-57.125,4.125,#00311C,216
7282,13.5,-54.375,0.5,#003121,216
7288,13.5,-51.375,-2.75,#003025,216
7291,13.5,-50.875,5.375,#00301A,216
7299,13.5,-48.25,1.875,#00301F,216
7310,13.5,-45.125,6.5,#002F18,216
7317,13.5,-43.125,-11.625,#002F32,216
7322,13.5,-42.625,3.0,#002E1E,216
7332,13.5,-40.625,-14.375,#002F36,216
7339,13.5,-39.75,7.25,#002E17,216
7349,13.5,-38.0,-17.125,#002E3A,216
7355,13.5,-37.375,3.875,#002D1C,216
7369,13.5,-35.5,-19.875,#002E3E,216
7375,13.5,-35.0,8.25,#002D16,216
7390,13.5,-33.0,-22.625,#002E42,216
7395,13.5,-32.75,4.875,#002C1B,216
7417,13.5,-30.5,9.0,#002C15,216
7420,13.5,-30.375,-25.375,#002E46,216
7426,13.5,-29.875,-8.875,#002C2E,216
7442,13.5,-28.375,5.625,#002B1A,216
7450,13.5,-27.75,-28.25,#002D4A,216
7467,13.5,-26.5,9.875,#002B14,216
7484,13.5,-25.0,-31.25,#002D4E,216
7496,13.5,-24.5,6.375,#002A19,216
7510,13.5,-23.375,-13.125,#002B34,216
7518,13.5,-22.75,10.375,#002A13,216
7535,13.5,-21.5,-33.25,#002C51,216
7547,13.5,-21.0,-15.375,#002B38,216
7567,13.5,-19.875,7.5,#002918,216
7573,13.5,-19.5,11.125,#042912,216
7575,13.5,-19.375,-11.875,#002A33,216
7580,13.5,-19.125,-17.75,#002A3B,216
7599,13.5,-18.0,-35.25,#002C54,216
7613,13.5,-17.375,-14.125,#002936,216
7631,13.5,-16.5,11.625,#0D2812,216
7645,13.5,-15.75,7.0,#0A2818,216
7651,13.5,-15.5,-17.75,#00293B,216
7670,13.5,-14.5,-37.25,#002B57,216
7683,13.5,-14.0,9.0,#112716,216
7690,13.5,-13.875,12.25,#132711,216
7719,13.5,-12.375,-26.375,#002947,216
7723,13.5,-12.25,-15.375,#002838,216
7735,13.5,-11.625,9.625,#162715,216
7747,13.5,-11.25,12.625,#182610,216
7766,13.5,-10.375,-20.25,#00283F,216
7781,13.5,-9.875,-29.125,#00294B,216
7796,13.5,-9.375,9.875,#1A2614,216
7810,13.5,-9.0,12.875,#1C2610,216
7861,13.5,-7.125,9.75,#1D2515,216
7868,13.5,-7.0,13.375,#1F250F,216
7914,13.5,-5.375,10.625,#202414,216
7926,13.5,-5.125,13.75,#22240E,216
7956,13.5,-4.125,0.25,#1C2422,216
7991,13.5,-3.125,14.125,#25230E,216
8020,13.5,-2.25,-7.5,#18242D,216
8031,13.5,-2.0,10.625,#252314,216
8046,13.5,-1.5,-13.75,#102436,216
8053,13.5,-1.375,13.375,#27230F,216
8056,13.5,-1.25,-19.875,#00253E,216
8067,13.5,-1.0,-9.25,#19242F,216
8090,13.5,-0.25,-17.0,#0D243A,216
8099,13.5,-0.125,-12.125,#162333,216
8104,13.5,-0.125,11.0,#282213,216
8116,13.5,0.375,-6.125,#1E232B,216
8121,13.5,0.375,14.5,#2A220D,216
8133,13.5,0.75,-3.75,#212228,216
8142,13.5,1.0,-21.0,#052440,216
8157,13.5,1.375,-13.875,#172336,216
8168,13.5,1.5,10.375,#2A2114,216
8183,13.5,1.875,13.625,#2B210F,216
8229,13.5,3.125,12.0,#2C2112,216
8255,13.5,3.75,15.375,#2E200B,216
8261,13.5,4.0,-23.125,#092343,216
8264,13.5,4.0,-12.875,#1E2234,216
8282,13.5,4.5,10.5,#2D2014,216
8290,13.5,4.625,-3.25,#272127,216
8299,13.5,4.875,-10.875,#212132,216
8315,13.5,5.25,14.0,#2F1F0E,216
8325,13.5,5.5,-7.75,#25202D,216
8327,13.5,5.625,-48.75,#002669,216
8342,13.5,6.0,-14.0,#202136,216
8360,13.5,6.5,-5.0,#29202A,216
8368,13.5,6.625,12.125,#301F12,216
8372,13.5,6.75,-1.75,#2B1F25,216
8392,13.5,7.25,15.375,#321E0C,216
8399,13.5,7.625,-17.0,#1F203A,216
8406,13.5,7.75,-9.125,#271F2F,216
8440,13.5,8.625,-6.125,#2B1F2B,216
8456,13.5,9.125,14.75,#341D0D,216
8477,13.5,9.875,-29.375,#0A204C,216
8497,13.5,10.5,-34.75,#002154,216
8508,13.5,10.75,-3.75,#2F1D28,216
8525,13.5,11.375,-52.125,#00246E,216
8530,13.5,11.5,16.875,#371C08,216
8541,13.5,11.75,-1.25,#311C25,216
8559,13.5,12.5,-25.75,#1C1E47,216
8564,13.5,12.625,-22.75,#211E42,216
8574,13.5,12.875,13.125,#371B10,216
8587,13.5,13.375,-4.375,#321C29,216
8589,13.5,13.5,-35.0,#011F54,216
8615,13.5,14.375,-1.625,#341B25,216
8629,13.5,14.875,16.75,#3B1909,216
8637,13.5,15.25,-47.5,#002167,216
8639,13.5,15.25,-21.875,#261C41,216
8661,13.5,16.25,-4.25,#351A29,216
8671,13.5,16.375,13.75,#3B180F,216
8679,13.5,16.875,-41.125,#001E5D,216
8688,13.5,17.25,-1.375,#381925,216
8698,13.5,17.5,-9.625,#341930,216
8704,13.5,17.625,5.625,#3B181B,216
8727,13.5,18.625,-6.75,#37182C,216
8738,13.5,19.125,-56.625,#002075,216
8748,13.5,19.5,-34.875,#191B54,216
8753,13.5,19.5,16.625,#3F160A,216
8764,13.5,19.875,-12.75,#351835,216
8768,13.5,20.125,0.0,#3C1623,216
8785,13.5,20.875,-9.875,#381631,216
8797,13.5,21.25,6.125,#3F151B,216
8833,13.5,23.0,-35.375,#201955,216
8841,13.5,23.375,3.5,#40131F,216
8843,13.5,23.375,9.125,#421217,216
8851,13.5,23.75,-13.25,#391435,216
8879,13.5,25.125,6.5,#43101B,216
8895,13.5,25.75,-19.75,#38133E,216
8912,13.5,26.625,19.625,#470D03,216
8938,13.5,27.875,-13.25,#3E0F35,216
8971,13.5,29.5,-62.625,#001B7E,216
8987,13.5,30.25,-20.125,#3D0D3F,216
9000,13.5,30.75,6.75,#49081B,216
9022,13.5,32.0,-61.25,#00187C,216
9037,13.5,32.625,20.75,#4D0301,216
9055,13.5,33.5,9.875,#4C0217,216
9109,13.5,36.75,-55.875,#021074,216
9127,13.5,39.75,16.75,#53000B,216
9130,13.5,43.875,-29.25,#47004C,216
9135,13.5,49.125,2.125,#5A0022,216
9136,13.5,49.25,-32.0,#4C0050,216
9141,13.5,55.125,-77.625,#000096,216
9142,13.5,55.5,-32.25,#530051,216
9145,13.5,59.375,-14.0,#600037,216
9150,13.5,62.625,-10.0,#640032,216
9158,13.5,77.5,-90.625,#0000AB,216
9165,13.5,94.25,-72.0,#60008D,216
9169,13.5,111.25,-101.125,#4B00BD,216
9171,13.5625,-45.625,-8.875,#00302E,217
9172,13.5625,-45.375,-1.25,#002F24,217
9173,13.5625,-28.75,-12.875,#002C34,217
9174,13.5625,-16.375,0.0,#002922,217
9175,13.5625,-16.25,-9.25,#00292F,217
9176,13.5625,-10.125,-38.625,#002A59,217
9178,13.5625,-3.25,-22.625,#002642,217
9179,13.5625,0.25,1.375,#242321,217
9182,13.5625,6.125,2.5,#2C201F,217
9183,13.5625,12.75,-13.0,#2B1D35,217
9186,13.5625,28.25,-52.75,#00196F,217
9187,13.5625,29.0,-45.5,#161664,217
9191,13.5625,46.75,-41.0,#40005E,217
9195,13.5625,51.0,-27.875,#51004B,217
9197,13.5625,53.5,-24.125,#550045,217
9198,13.5625,55.625,-1.375,#600027,217
9201,13.5625,64.0,-34.5,#5B0054,217
9203,13.5625,67.5,-65.75,#3F0083,217
9205,13.5625,71.25,-62.875,#4A007F,217
9207,13.5625,78.5,-70.5,#4A008B,217
9208,13.5625,79.875,-63.5,#560080,217
9210,13.5625,86.375,-95.875,#0200B4,217
9212,13.5625,90.625,-57.5,#6A0077,217
9214,13.5625,119.5,-115.0,#3500D4,217
9215,13.5625,124.25,-110.375,#5100CD,217
9216,13.625,-25.625,-2.0,#002B25,218
9217,13.625,-23.125,-4.125,#002B28,218
9218,13.625,-12.75,5.75,#11271B,218
9219,13.625,-10.375,0.75,#112722,218
9223,13.625,26.75,-55.5,#001B73,218
9226,13.625,43.25,0.75,#540023,218
9229,13.625,54.125,22.75,#620000,218
9235,13.625,61.25,-25.375,#5D0047,218
9239,13.625,91.625,-89.5,#3C00AA,218
9245,13.625,104.25,-93.0,#4F00B0,218
9250,13.6875,2.5,6.75,#2A211A,219
9251,13.6875,2.625,-10.125,#1F2231,219
9252,13.6875,9.375,-21.125,#1D2041,219
9253,13.6875,15.0,-11.0,#301B32,219
9255,13.6875,19.5,-47.875,#001E68,219
9256,13.6875,19.875,-39.0,#0D1C5B,219
9257,13.6875,26.5,-24.375,#351345,219
9258,13.6875,30.125,-0.5,#470A25,219
9259,13.6875,31.75,-34.5,#321054,219
9263,13.6875,38.25,-42.625,#320760,219
9264,13.6875,42.75,-52.0,#29036E,219
9265,13.6875,44.875,-60.125,#16047B,219
9266,13.6875,45.625,17.0,#59000C,219
9275,13.6875,59.125,-41.625,#51005F,219
9278,13.6875,71.375,-37.0,#620058,219
9280,13.6875,86.125,-66.875,#5B0086,219
9284,13.6875,112.75,-111.125,#2E00CE,219
9285,13.75,12.375,-18.875,#261E3E,220
9298,13.8125,-48.5,-5.875,#00312B,221
9299,13.8125,-13.625,-3.625,#002828,221
9300,13.8125,25.25,-0.75,#421225,221
9312,13.8125,104.5,-75.125,#6B0093,221
9316,13.875,16.5,-16.875,#2E1B3B,222
9321,13.875,55.25,10.5,#620018,222
9323,13.875,60.0,-55.0,#440074,222
9326,13.875,75.5,-55.375,#590074,222
9328,13.9375,-25.875,-16.5,#002D3A,223
9329,13.9375,4.0,0.125,#292223,223
9330,13.9375,26.375,13.125,#470F12,223
9332,13.9375,44.25,11.75,#580016,223
9347,14.0,-38.125,0.25,#002F22,224
9348,14.0,-7.5,0.875,#182722,224
9349,14.0,-4.875,-7.875,#13262E,224
9351,14.0,19.75,8.75,#3F1718,224
9352,14.0,27.875,-29.875,#32144E,224
9353,14.0,31.25,14.875,#4C0710,224
9366,14.0,74.375,-32.5,#690053,224
9370,14.0625,-3.0,-15.625,#082639,225
9371,14.0625,1.0,6.0,#28231B,225
9372,14.0625,5.5,6.125,#2E211B,225
9374,14.0625,13.0,-16.125,#2A1E3A,225
9377,14.0625,28.625,16.625,#4A0C0C,225
9378,14.0625,35.25,0.0,#4D0125,225
9384,14.0625,45.375,5.5,#58001E,225
