id,L,a,b,hex_srgb,in_srgb
13183,54.0,18.0,-16.0,#94779D,1
13184,54.0,18.0,-12.0,#977796,1
13185,54.0,18.0,24.0,#AB7559,1
13186,54.0,18.0,34.0,#AE7447,1
13187,54.0,20.0,-38.0,#7F78C3,1
13188,54.0,20.0,-24.0,#9077AB,1
13189,54.0,20.0,-20.0,#9376A4,1
13190,54.0,20.0,30.0,#B0734E,1
13191,54.0,22.0,-70.0,#2E7CFB,1
13192,54.0,22.0,-36.0,#8677BF,1
13193,54.0,22.0,-30.0,#8D76B5,1
13194,54.0,22.0,-18.0,#9975A0,1
13195,54.0,22.0,-14.0,#9C749A,1
13196,54.0,22.0,-10.0,#9F7493,1
13197,54.0,22.0,-6.0,#A2748C,1
13198,54.0,22.0,16.0,#AD7267,1
13199,54.0,22.0,28.0,#B27252,1
13200,54.0,22.0,36.0,#B47143,1
13201,54.0,24.0,-50.0,#7577D8,1
13202,54.0,24.0,-44.0,#7F76CD,1
13203,54.0,24.0,-28.0,#9374B2,1
13204,54.0,24.0,-24.0,#9774AB,1
13205,54.0,24.0,-2.0,#A77285,1
13206,54.0,24.0,34.0,#B67047,1
13207,54.0,26.0,-78.0,#007BFF,0
13208,54.0,26.0,-42.0,#8675CA,1
13209,54.0,26.0,-36.0,#8E74BF,1
13210,54.0,26.0,-18.0,#9F72A0,1
13211,54.0,26.0,-14.0,#A2719A,1
13212,54.0,26.0,-10.0,#A57193,1
13213,54.0,26.0,-6.0,#A8718C,1
13214,54.0,26.0,2.0,#AD707F,1
13215,54.0,26.0,6.0,#AF7078,1
13216,54.0,26.0,18.0,#B46F63,1
13217,54.0,26.0,30.0,#B86E4F,1
13218,54.0,28.0,-58.0,#6F76E6,1
13219,54.0,28.0,-50.0,#7E74D8,1
13220,54.0,28.0,-34.0,#9472BC,1
13221,54.0,28.0,-28.0,#9A71B2,1
13222,54.0,28.0,-24.0,#9E71AB,1
13223,54.0,28.0,10.0,#B36E71,1
13224,54.0,28.0,14.0,#B56E6A,1
13225,54.0,28.0,28.0,#BA6D52,1
13226,54.0,28.0,66.0,#C16C00,0
13227,54.0,30.0,-56.0,#7874E3,1
13228,54.0,30.0,-48.0,#8573D4,1
13229,54.0,30.0,-42.0,#8E72CA,1
13230,54.0,30.0,-8.0,#AD6E90,1
13231,54.0,30.0,-4.0,#AF6D89,1
13232,54.0,30.0,0.0,#B16D82,1
13233,54.0,30.0,4.0,#B46D7B,1
13234,54.0,30.0,18.0,#BA6C64,1
13235,54.0,30.0,22.0,#BB6C5D,1
13236,54.0,32.0,-64.0,#6C74F1,1
13237,54.0,32.0,-34.0,#9B6FBC,1
13238,54.0,32.0,-22.0,#A66EA7,1
13239,54.0,32.0,-18.0,#A96DA1,1
13240,54.0,32.0,-14.0,#AC6D9A,1
13241,54.0,32.0,8.0,#B86B75,1
13242,54.0,32.0,28.0,#BF6A53,1
13243,54.0,34.0,-70.0,#6373FB,1
13244,54.0,34.0,-56.0,#8171E3,1
13245,54.0,34.0,-42.0,#956FCA,1
13246,54.0,34.0,-30.0,#A26DB5,1
13247,54.0,34.0,-2.0,#B66A86,1
13248,54.0,34.0,2.0,#B86A7F,1
13249,54.0,34.0,12.0,#BD696E,1
13250,54.0,34.0,16.0,#BE6967,1
13251,54.0,34.0,34.0,#C46848,1
13252,54.0,36.0,-64.0,#7771F1,1
13253,54.0,36.0,-26.0,#A96BAE,1
13254,54.0,36.0,-12.0,#B36997,1
13255,54.0,36.0,6.0,#BD6778,1
13256,54.0,36.0,20.0,#C26661,1
13257,54.0,36.0,28.0,#C56653,1
13258,54.0,38.0,-70.0,#6F70FC,1
13259,54.0,38.0,-56.0,#8A6EE3,1
13260,54.0,38.0,-40.0,#9F6BC7,1
13261,54.0,38.0,-22.0,#AF68A8,1
13262,54.0,38.0,-18.0,#B268A1,1
13263,54.0,38.0,10.0,#C16572,1
13264,54.0,38.0,34.0,#C96448,1
13265,54.0,38.0,40.0,#CA643D,1
13266,54.0,38.0,86.0,#CF6300,0
13267,54.0,40.0,-64.0,#816DF1,1
13268,54.0,40.0,-4.0,#BE6589,1
13269,54.0,40.0,4.0,#C2647C,1
13270,54.0,40.0,14.0,#C6636B,1
13271,54.0,40.0,18.0,#C76364,1
13272,54.0,40.0,72.0,#D16100,0
13273,54.0,40.0,92.0,#D26000,0
13274,54.0,42.0,-70.0,#796DFC,1
13275,54.0,42.0,-16.0,#BA649E,1
13276,54.0,42.0,-10.0,#BD6393,1
13277,54.0,42.0,8.0,#C66275,1
13278,54.0,42.0,22.0,#CB615D,1
13279,54.0,42.0,26.0,#CC6057,1
13280,54.0,42.0,30.0,#CD6050,1
13281,54.0,44.0,-64.0,#8A6AF1,1
13282,54.0,44.0,-22.0,#B963A8,1
13283,54.0,44.0,12.0,#CA5F6E,1
13284,54.0,44.0,36.0,#D15E45,1
13285,54.0,44.0,70.0,#D65D00,0
13286,54.0,44.0,78.0,#D65C00,0
13287,54.0,44.0,86.0,#D75C00,0
13288,54.0,46.0,-70.0,#8369FC,1
13289,54.0,46.0,-38.0,#AF63C3,1
13290,54.0,46.0,-6.0,#C55F8D,1
13291,54.0,46.0,-2.0,#C75E86,1
13292,54.0,46.0,2.0,#C95E7F,1
13293,54.0,46.0,16.0,#CE5D68,1
13294,54.0,46.0,20.0,#D05C61,1
13295,54.0,46.0,92.0,#DA5A00,0
13296,54.0,48.0,-18.0,#C15EA1,1
13297,54.0,48.0,-12.0,#C55D97,1
13298,54.0,48.0,26.0,#D45A57,1
13299,54.0,48.0,30.0,#D55A50,1
13300,54.0,48.0,34.0,#D65949,1
13301,54.0,48.0,76.0,#DB5800,0
13302,54.0,48.0,84.0,#DC5800,0
13303,54.0,50.0,-76.0,#8167FF,0
13304,54.0,50.0,-68.0,#9065F8,1
13305,54.0,50.0,-58.0,#9F63E6,1
13306,54.0,50.0,-44.0,#AF60CE,1
13307,54.0,50.0,-24.0,#C05DAB,1
13308,54.0,50.0,10.0,#D25972,1
13309,54.0,50.0,14.0,#D3586B,1
13310,54.0,50.0,40.0,#DA573F,1
13311,54.0,50.0,72.0,#DD5600,0
13312,54.0,50.0,90.0,#DE5500,0
13313,54.0,52.0,-40.0,#B75DC7,1
13314,54.0,52.0,-8.0,#CD5890,1
13315,54.0,52.0,18.0,#D75665,1
13316,54.0,52.0,22.0,#D8555E,1
13317,54.0,52.0,82.0,#E05300,0
13318,54.0,54.0,-74.0,#8E62FF,0
13319,54.0,54.0,-50.0,#B05DD8,1
13320,54.0,54.0,-36.0,#BD5AC0,1
13321,54.0,54.0,-20.0,#C957A5,1
13322,54.0,54.0,4.0,#D5547C,1
13323,54.0,54.0,28.0,#DC5254,1
13324,54.0,54.0,32.0,#DD524D,1
13325,54.0,54.0,52.0,#E15128,1
13326,54.0,54.0,78.0,#E35000,0
13327,54.0,54.0,88.0,#E35000,0
13328,54.0,56.0,-46.0,#B759D1,1
13329,54.0,56.0,-32.0,#C357B9,1
13330,54.0,56.0,-26.0,#C856AF,1
13331,54.0,56.0,-4.0,#D4538A,1
13332,54.0,56.0,12.0,#DA516F,1
13333,54.0,56.0,42.0,#E24F3C,1
13334,54.0,58.0,-42.0,#BE56CB,1
13335,54.0,58.0,-10.0,#D45194,1
13336,54.0,58.0,8.0,#DC4F76,1
13337,54.0,58.0,20.0,#DF4D62,1
13338,54.0,58.0,24.0,#E04D5B,1
13339,54.0,58.0,84.0,#E84B00,0
13340,54.0,60.0,-76.0,#985CFF,0
13341,54.0,60.0,-22.0,#D050A8,1
13342,54.0,60.0,-16.0,#D44F9E,1
13343,54.0,60.0,0.0,#DB4D83,1
13344,54.0,60.0,30.0,#E44A51,1
13345,54.0,60.0,36.0,#E54947,1
13346,54.0,60.0,90.0,#EB4700,0
13347,54.0,62.0,-38.0,#C850C4,1
13348,54.0,62.0,-6.0,#DB4A8D,1
13349,54.0,62.0,14.0,#E3486C,1
13350,54.0,62.0,42.0,#E9453C,1
13351,54.0,64.0,-44.0,#C64ECE,1
13352,54.0,64.0,4.0,#E2467D,1
13353,54.0,64.0,22.0,#E7445F,1
13354,54.0,64.0,48.0,#EC4231,1
13355,54.0,66.0,-26.0,#D647AF,1
13356,54.0,66.0,28.0,#EB3F55,1
13357,54.0,66.0,34.0,#ED3F4B,1
13358,54.0,66.0,40.0,#EE3E40,1
13359,54.0,66.0,54.0,#F03E25,1
13360,54.0,68.0,-40.0,#CF47C7,1
13361,54.0,68.0,-8.0,#E24091,1
13362,54.0,68.0,16.0,#EB3D69,1
13363,54.0,68.0,46.0,#F13A36,1
13364,54.0,68.0,82.0,#F43800,0
13365,54.0,70.0,-50.0,#CA46D9,1
13366,54.0,70.0,24.0,#EF375C,1
13367,54.0,70.0,76.0,#F63400,0
13368,54.0,72.0,6.0,#ED357A,1
13369,54.0,72.0,12.0,#EF3470,1
13370,54.0,72.0,30.0,#F33252,1
13371,54.0,72.0,36.0,#F43148,1
13372,54.0,72.0,42.0,#F5313D,1
13373,54.0,72.0,72.0,#F82F00,0
13374,54.0,74.0,-72.0,#B946FF,0
13375,54.0,74.0,-38.0,#DA3BC4,1
13376,54.0,74.0,-4.0,#EC328B,1
13377,54.0,74.0,20.0,#F32E63,1
13378,54.0,74.0,48.0,#F92A33,1
13379,54.0,74.0,66.0,#FA2904,1
13380,54.0,76.0,-10.0,#EC2E95,1
13381,54.0,76.0,26.0,#F72759,1
13382,54.0,76.0,54.0,#FC2327,1
13383,54.0,78.0,-68.0,#C53DF9,1
13384,54.0,78.0,2.0,#F32581,1
13385,54.0,78.0,32.0,#FB1E4F,1
13386,54.0,78.0,38.0,#FC1C45,1
13387,54.0,78.0,44.0,#FD1B3B,1
13388,54.0,80.0,-42.0,#DF2DCB,1
13389,54.0,80.0,8.0,#F81A77,1
13390,54.0,82.0,-4.0,#F6148B,1
13391,54.0,82.0,20.0,#FD0563,1
13392,54.0,82.0,28.0,#FF0156,0
13393,54.0,82.0,56.0,#FF0024,0
13394,54.0,84.0,-16.0,#F40C9F,1
13395,54.0,84.0,34.0,#FF004C,0
13396,54.0,84.0,46.0,#FF0038,0
13397,54.0,86.0,-36.0,#EC0EC1,1
13398,54.0,86.0,2.0,#FD0081,0
13399,54.0,86.0,14.0,#FF006E,0
13400,54.0,86.0,72.0,#FF0000,0
13401,54.0,88.0,-66.0,#D71EF5,1
13402,54.0,88.0,8.0,#FF0077,0
13403,54.0,88.0,24.0,#FF005D,0
13404,54.0,88.0,30.0,#FF0053,0
13405,54.0,88.0,58.0,#FF0022,0
13406,54.0,90.0,-60.0,#E009EB,1
13407,54.0,90.0,-18.0,#FB00A3,0
13408,54.0,90.0,44.0,#FF003C,0
13409,54.0,92.0,-12.0,#FF0099,0
13410,54.0,92.0,18.0,#FF0067,0
13411,54.0,92.0,50.0,#FF0032,0
13412,54.0,94.0,-36.0,#F700C1,0
13413,54.0,94.0,2.0,#FF0082,0
13414,54.0,94.0,32.0,#FF0051,0
13415,54.0,96.0,-70.0,#E000FD,0
13416,54.0,96.0,8.0,#FF0078,0
13417,54.0,98.0,-64.0,#E800F2,0
13418,54.0,98.0,-18.0,#FF00A3,0
13419,54.0,98.0,14.0,#FF006E,0
13420,54.0,98.0,20.0,#FF0065,0
13421,54.0,100.0,-38.0,#FE00C5,0
13422,54.0,100.0,-12.0,#FF0099,0
13423,54.0,102.0,-32.0,#FF00BB,0
13424,54.0,102.0,4.0,#FF007F,0
13425,54.0,104.0,-74.0,#E800FF,0
13426,54.0,106.0,-68.0,#F100F9,0
13427,54.0,106.0,-18.0,#FF00A3,0
13428,54.0,110.0,-56.0,#FF00E4,0
13429,54.0,114.0,-44.0,#FF00D0,0
13430,54.0,118.0,-60.0,#FF00EC,0
13431,55.0,-128.0,0.0,#00A981,0
13432,55.0,-112.0,46.0,#00A627,0
13433,55.0,-112.0,54.0,#00A508,0
13434,55.0,-110.0,62.0,#00A500,0
13435,55.0,-110.0,80.0,#00A500,0
13436,55.0,-106.0,72.0,#00A400,0
13437,55.0,-104.0,2.0,#00A67E,0
13438,55.0,-104.0,8.0,#00A573,0
13439,55.0,-104.0,14.0,#00A569,0
13440,55.0,-104.0,20.0,#00A55E,0
13441,55.0,-104.0,26.0,#00A553,0
13442,55.0,-104.0,34.0,#00A443,0
13443,55.0,-104.0,64.0,#00A400,0
13444,55.0,-104.0,78.0,#00A400,0
13445,55.0,-102.0,58.0,#00A400,0
13446,55.0,-98.0,84.0,#00A300,0
13447,55.0,-96.0,-14.0,#00A59A,0
13448,55.0,-96.0,-8.0,#00A58F,0
13449,55.0,-96.0,72.0,#00A200,0
13450,55.0,-92.0,-30.0,#00A5B6,0
13451,55.0,-90.0,-2.0,#00A385,0
13452,55.0,-90.0,66.0,#00A100,0
13453,55.0,-88.0,4.0,#00A27B,0
13454,55.0,-88.0,10.0,#00A270,0
13455,55.0,-88.0,16.0,#00A265,0
13456,55.0,-88.0,22.0,#00A25A,0
13457,55.0,-88.0,28.0,#00A14F,0
13458,55.0,-88.0,34.0,#00A144,0
13459,55.0,-88.0,42.0,#00A132,0
13460,55.0,-88.0,72.0,#00A100,0
13461,55.0,-88.0,84.0,#00A100,0
13462,55.0,-86.0,-34.0,#00A4BD,0
13463,55.0,-86.0,-24.0,#00A4AB,0
13464,55.0,-82.0,74.0,#009F00,0
13465,55.0,-80.0,-38.0,#00A3C4,0
13466,55.0,-80.0,86.0,#009F00,0
13467,55.0,-78.0,80.0,#009E00,0
13468,55.0,-76.0,0.0,#00A082,0
13469,55.0,-74.0,-42.0,#00A2CB,0
13470,55.0,-74.0,-16.0,#00A09E,0
13471,55.0,-74.0,-10.0,#00A093,0
13472,55.0,-74.0,88.0,#009D00,0
13473,55.0,-72.0,-22.0,#00A0A8,0
13474,55.0,-72.0,4.0,#009F7B,0
13475,55.0,-72.0,10.0,#009E70,0
13476,55.0,-72.0,16.0,#009E66,0
