id,L,a,b,hex_srgb,in_srgb
2577,38.875,101.0,-99.25,#9300FF,0
2578,38.9375,-106.25,21.25,#007736,0
2579,38.9375,-78.125,-28.875,#007689,0
2580,38.9375,-46.25,12.25,#006D46,0
2581,39.0,-68.25,35.125,#00711B,0
2582,39.0,-53.125,-38.375,#00729A,0
2583,39.0,-24.375,39.0,#466515,1
2584,39.0,-16.75,2.0,#3C6358,1
2585,39.0,-12.0,16.875,#526140,1
2586,39.0,30.0,-51.375,#564FB0,1
2587,39.0,61.75,-15.75,#AA1B77,1
2588,39.0,63.875,30.375,#BA022F,1
2589,39.0,87.625,-66.75,#A800CB,0
2590,39.0625,-61.75,36.25,#007019,0
2591,39.0625,-55.5,2.5,#007057,0
2592,39.0625,-0.375,-75.625,#0065DA,0
2593,39.0625,75.75,-50.75,#A600B0,0
2594,39.125,-101.125,37.625,#007713,0
2595,39.125,-6.0,-37.25,#006299,0
2596,39.125,-1.5,-21.75,#405F7F,1
2597,39.125,18.875,-68.0,#005ACD,0
2598,39.125,36.625,21.125,#98403C,1
2599,39.125,57.625,5.375,#AD2256,1
2600,39.125,62.625,-51.375,#9226B1,1
2601,39.125,92.25,-93.75,#8C00FB,0
2602,39.1875,-108.75,-16.0,#007A75,0
2603,39.1875,-69.5,19.75,#00723A,0
2604,39.1875,-17.5,-33.625,#006793,0
2605,39.1875,19.0,42.5,#874F12,1
2606,39.1875,30.625,55.25,#964500,0
2607,39.1875,78.375,-63.875,#9E00C7,0
2608,39.25,-122.125,-8.0,#007B68,0
2609,39.25,-34.75,40.125,#306911,1
2610,39.25,-21.125,-3.625,#276662,1
2611,39.25,24.125,-4.5,#7F4E64,1
2612,39.25,91.25,-81.625,#9D00E6,0
2613,39.3125,-19.625,33.625,#4E6422,1
2614,39.3125,14.25,54.75,#835200,0
2615,39.3125,50.5,4.375,#A53058,1
2616,39.375,-122.625,39.25,#007A0D,0
2617,39.375,-38.125,-11.0,#006D6E,0
2618,39.375,39.25,-40.75,#7945A0,1
2619,39.375,60.625,-100.0,#003EFF,0
2620,39.375,70.0,48.25,#C40011,0
2621,39.375,90.25,-19.5,#CC007F,0
2622,39.375,100.75,-2.875,#DE0065,0
2623,39.4375,-41.75,36.5,#146C1B,1
2624,39.4375,-12.0,35.375,#5B6120,1
2625,39.4375,-8.25,41.5,#635F11,1
2626,39.4375,22.0,-39.125,#5B549D,1
2627,39.4375,34.375,-7.125,#8C4669,1
2628,39.4375,52.5,-97.375,#0047FF,0
2629,39.4375,105.75,-37.375,#D7009C,0
2630,39.5,-118.5,-1.375,#007B5D,0
2631,39.5,-114.125,-6.5,#007B66,0
2632,39.5,-111.125,28.0,#00792A,0
2633,39.5,-101.375,26.25,#00782E,0
2634,39.5,-91.875,9.75,#00774B,0
2635,39.5,-59.375,7.375,#007150,0
2636,39.5,-58.625,52.0,#007000,0
2637,39.5,-57.125,-5.375,#007264,0
2638,39.5,-55.375,-45.375,#0074A7,0
2639,39.5,-36.375,-39.875,#006F9E,0
2640,39.5,-30.875,16.875,#286940,1
2641,39.5,-30.125,-27.25,#006C89,0
2642,39.5,-19.25,21.375,#496539,1
2643,39.5,-2.25,26.0,#675D32,1
2644,39.5,3.25,31.625,#715A28,1
2645,39.5,13.75,-14.75,#685675,1
2646,39.5,20.625,30.0,#884F2D,1
2647,39.5,24.625,25.25,#8C4C35,1
2648,39.5,28.875,-12.0,#824B71,1
2649,39.5,28.875,38.75,#93481D,1
2650,39.5,31.625,-38.875,#6E4C9D,1
2651,39.5,33.125,-88.25,#0055F1,0
2652,39.5,40.75,26.375,#A03C34,1
2653,39.5,41.125,-29.5,#87428E,1
2654,39.5,46.125,-15.0,#983A76,1
2655,39.5,47.125,-30.625,#8F3B90,1
2656,39.5,47.125,25.25,#A73437,1
2657,39.5,52.25,-3.5,#A52F64,1
2658,39.5,65.875,-20.125,#AF0F7F,1
2659,39.5,70.0,0.25,#BC005F,0
2660,39.5,78.625,-101.0,#5C1CFF,0
2661,39.5,81.625,-70.0,#9D00D2,0
2662,39.5,81.75,39.375,#D10024,0
2663,39.5,83.375,-95.875,#7600FF,0
2664,39.5,95.625,17.5,#DD0047,0
2665,39.5,99.875,7.125,#E00056,0
2666,39.5,111.875,-81.375,#BF00E6,0
2667,39.5,122.125,-78.5,#D100E2,0
2668,39.5625,-60.0,-13.0,#007371,0
2669,39.5625,68.625,-95.25,#4F30FE,1
2670,39.625,-21.125,8.75,#3B664F,1
2671,39.625,85.375,-83.5,#9200EA,0
2672,39.6875,-82.75,-1.875,#00775F,0
2673,39.6875,-17.25,45.375,#566403,1
2674,39.6875,82.875,65.375,#D40000,0
2675,39.75,-51.375,-3.25,#007162,0
2676,39.75,-18.25,15.375,#476544,1
2677,39.75,-12.875,10.0,#4E634D,1
2678,39.8125,80.5,-89.625,#7E04F5,1
2679,39.8125,95.75,-54.75,#C100BA,0
2680,39.875,15.375,5.25,#795556,1
2681,39.9375,-75.125,-14.5,#007774,0
2682,39.9375,-34.0,-56.625,#0071BB,0
2683,39.9375,-22.375,-39.375,#006B9E,0
2684,39.9375,29.375,-23.75,#7B4D85,1
2685,39.9375,34.0,-46.0,#6A4DAA,1
2686,39.9375,45.875,-3.875,#9E3A66,1
2687,40.0,-9.0,56.875,#666100,0
2688,40.0,61.125,-60.0,#892FC2,1
2689,40.0,75.0,-70.125,#930DD4,1
2690,40.0,90.25,31.625,#DB0032,0
2691,40.0625,-79.25,-7.625,#007869,0
2692,40.0625,74.125,-5.875,#C0006A,0
2693,40.125,-113.5,43.125,#007B00,0
2694,40.125,-82.125,40.5,#00770E,0
2695,40.125,-11.25,-33.0,#006794,0
2696,40.125,12.5,-73.75,#0061D9,0
2697,40.125,36.25,-93.375,#0056FC,0
2698,40.125,63.75,-2.5,#B51565,1
2699,40.125,83.125,-12.75,#C90076,0
2700,40.125,89.25,-88.375,#9300F4,0
2701,40.1875,-83.125,-13.5,#007973,0
2702,40.1875,-27.125,-60.25,#0070C2,0
2703,40.1875,34.875,31.0,#9B442E,1
2704,40.1875,44.25,-97.625,#0051FF,0
2705,40.1875,51.875,-35.75,#93389A,1
2706,40.1875,61.5,-77.75,#6D36E1,1
2707,40.1875,72.75,-22.5,#B80085,0
2708,40.1875,76.75,-84.75,#8116EE,1
2709,40.1875,80.25,47.25,#D20017,0
2710,40.25,-96.0,14.875,#007A44,0
2711,40.25,-26.625,57.125,#4A6900,0
2712,40.25,58.0,-32.625,#9F2D95,1
2713,40.3125,-8.375,22.625,#5F6239,1
2714,40.3125,1.125,20.5,#6C5D3E,1
2715,40.3125,23.0,37.375,#8E4F21,1
2716,40.3125,80.25,-3.25,#C90067,0
2717,40.3125,93.375,-75.75,#AB00DF,0
2718,40.3125,105.875,-70.25,#C400D5,0
2719,40.375,-12.25,-46.875,#0069AC,0
2720,40.375,-1.125,54.75,#725E00,0
2721,40.375,14.375,-31.75,#585A93,1
2722,40.375,56.5,-92.0,#2D43FB,1
2723,40.375,67.375,-79.25,#782DE5,1
2724,40.375,68.0,-65.75,#8E25CD,1
2725,40.375,81.0,6.625,#CD0058,0
2726,40.375,87.75,17.125,#D70049,0
2727,40.375,96.25,1.5,#DD0061,0
2728,40.375,113.875,-58.0,#D800C1,0
2729,40.4375,-24.0,-45.75,#006EAA,0
2730,40.4375,-6.125,50.875,#6A6100,0
2731,40.4375,4.125,-7.375,#605E6B,1
2732,40.4375,4.625,43.5,#785B10,1
2733,40.4375,6.0,10.375,#6F5B4F,1
2734,40.4375,8.375,35.0,#7B5924,1
2735,40.4375,42.75,5.75,#9F3E58,1
2736,40.4375,57.5,-6.875,#AD296C,1
2737,40.4375,93.5,-40.375,#C900A3,0
2738,40.5,-35.0,25.625,#276D33,1
2739,40.5,-6.25,-29.125,#20658F,1
2740,40.5,28.375,18.625,#914C43,1
2741,40.5,34.75,-32.125,#7D4B94,1
2742,40.5,58.5,62.5,#BB1F00,0
2743,40.5,74.5,38.375,#CC0026,0
2744,40.5,87.75,49.375,#DB0016,0
2745,40.5625,-128.0,-3.375,#007F63,0
2746,40.5625,-128.0,34.5,#007E1E,0
2747,40.5625,-122.25,9.75,#007E4D,0
2748,40.5625,-119.375,53.375,#007D00,0
2749,40.5625,-119.25,44.875,#007D00,0
2750,40.5625,-114.25,50.25,#007C00,0
2751,40.5625,-113.125,58.125,#007C00,0
2752,40.5625,-106.375,-6.875,#007D69,0
2753,40.5625,-104.75,15.375,#007C44,0
2754,40.5625,-103.25,59.0,#007B00,0
2755,40.5625,-100.0,-10.75,#007C6F,0
2756,40.5625,-96.625,43.125,#007A03,0
2757,40.5625,-94.125,60.0,#007A00,0
2758,40.5625,-89.25,52.375,#007900,0
2759,40.5625,-87.75,-9.625,#007B6E,0
2760,40.5625,-85.5,60.75,#007800,0
2761,40.5625,-78.0,6.375,#007853,0
2762,40.5625,-77.5,61.375,#007700,0
2763,40.5625,-76.375,33.0,#007723,0
2764,40.5625,-70.25,62.25,#007500,0
2765,40.5625,-63.25,62.75,#007400,0
2766,40.5625,-62.875,-33.75,#007896,0
2767,40.5625,-59.25,44.75,#007301,0
2768,40.5625,-53.625,56.125,#007200,0
2769,40.5625,-48.5,-17.5,#00737B,0
2770,40.5625,-47.25,2.375,#00715B,0
2771,40.5625,-44.75,-35.875,#00739A,0
2772,40.5625,-37.875,65.25,#356D00,0
2773,40.5625,-32.875,47.75,#3C6C00,0
2774,40.5625,-27.125,-8.5,#006C6D,0
2775,40.5625,-15.5,-57.75,#006CBF,0
2776,40.5625,-13.5,63.875,#616400,0
2777,40.5625,-12.375,-21.875,#1C6783,1
2778,40.5625,-7.5,68.25,#6B6100,0
2779,40.5625,-6.625,-19.0,#3B647E,1
2780,40.5625,-0.5,65.5,#745E00,0
2781,40.5625,0.0,-48.0,#0064AE,0
2782,40.5625,0.0,13.125,#685F4A,1
2783,40.5625,4.625,69.25,#7B5B00,0
2784,40.5625,10.75,67.75,#835700,0
2785,40.5625,11.875,23.625,#7D5839,1
2786,40.5625,14.5,-79.5,#0062E5,0
2787,40.5625,16.125,36.5,#865423,1
2788,40.5625,18.5,69.625,#8D5200,0
2789,40.5625,20.5,-81.375,#005FE8,0
2790,40.5625,23.875,-64.0,#1759CA,1
2791,40.5625,24.375,11.875,#8A4F4D,1
2792,40.5625,26.25,46.0,#944C0E,1
2793,40.5625,29.875,-63.625,#3A55C9,1
2794,40.5625,35.375,-71.0,#3352D6,1
2795,40.5625,38.625,-83.5,#0052EC,0
2796,40.5625,40.25,-9.75,#964371,1
2797,40.5625,42.0,69.625,#A93C00,0
2798,40.5625,42.5,-54.0,#7148B9,1
2799,40.5625,46.375,36.875,#AB3725,1
2800,40.5625,48.375,-23.5,#983B87,1
2801,40.5625,50.25,32.0,#AF322E,1
2802,40.5625,50.875,-64.5,#7141CB,1
2803,40.5625,51.0,12.75,#AC324D,1
2804,40.5625,55.25,-82.75,#5141EB,1
2805,40.5625,61.5,68.25,#BF1600,0
2806,40.5625,69.5,69.125,#C80000,0
2807,40.5625,76.0,20.875,#CB0042,0
2808,40.5625,77.5,12.875,#CB004F,0
2809,40.5625,80.5,-34.875,#BC009A,0
2810,40.5625,86.5,-32.625,#C50097,0
2811,40.5625,88.375,-25.875,#CB008C,0
2812,40.5625,98.375,-20.875,#D90084,0
2813,40.5625,102.75,-83.125,#B200EC,0
2814,40.625,-128.0,14.625,#007E45,0
2815,40.625,-128.0,41.625,#007E07,0
2816,40.625,-22.125,-27.625,#006C8C,0
2817,40.625,-18.875,67.0,#5A6600,0
2818,40.625,10.5,46.25,#815809,1
2819,40.625,54.25,43.375,#B52A1A,1
2820,40.6875,-116.875,29.25,#007D2A,0
2821,40.6875,34.875,59.875,#A04500,0
2822,40.6875,72.875,59.375,#CC0000,0
2823,40.75,-122.375,18.75,#007E3E,0
2824,40.75,-108.625,38.75,#007C14,0
2825,40.75,26.125,59.75,#964D00,0
2826,40.75,29.25,-71.5,#0057D8,0
2827,40.75,47.125,-45.625,#8441AC,1
2828,40.75,77.25,-40.0,#B500A3,0
2829,40.8125,-76.0,14.375,#007846,0
2830,40.8125,-24.875,27.0,#446A32,1
2831,40.8125,-22.5,-53.5,#006FB8,0
2832,40.8125,20.375,48.125,#8E5206,1
2833,40.8125,55.375,36.0,#B62929,1
2834,40.8125,80.5,-58.5,#AB00C2,0
2835,40.8125,87.875,25.875,#DA003C,0
2836,40.875,4.0,-33.0,#3D6196,1
2837,40.875,34.25,10.5,#974851,1
2838,40.875,84.5,-54.0,#B500BB,0
2839,40.9375,-33.25,-2.5,#006E64,0
2840,40.9375,-26.5,48.375,#4A6A00,0
2841,40.9375,15.5,-43.25,#485CA8,1
2842,40.9375,35.875,-59.5,#5950C4,1
2843,40.9375,70.0,32.0,#C70031,0
2844,40.9375,99.375,-35.5,#D5009D,0
2845,41.0,-111.375,0.75,#007E5D,0
2846,41.0,-93.75,30.375,#007B29,0
2847,41.0,-67.125,28.0,#00762F,0
2848,41.0,41.75,-88.75,#0052F7,0
2849,41.0625,-117.125,36.125,#007E1C,0
2850,41.0625,-56.125,35.625,#007420,0
2851,41.0625,-21.0,52.875,#556900,0
2852,41.0625,108.25,-62.375,#D000CA,0
2853,41.125,-13.875,-9.375,#396870,1
2854,41.125,52.5,59.5,#B62F00,0
2855,41.1875,-57.75,-29.0,#007890,0
2856,41.1875,45.25,47.25,#AD3A11,1
2857,41.1875,52.375,-42.375,#913BA8,1
2858,41.1875,75.75,-15.25,#C2007C,0
2859,41.25,-44.625,26.125,#007234,0
2860,41.25,13.75,17.75,#805845,1
2861,41.25,71.25,-54.625,#A218BD,1
2862,41.25,83.125,-46.875,#BA00B0,0
2863,41.25,104.375,-21.125,#E30087,0
2864,41.3125,4.125,-20.375,#556183,1
2865,41.3125,17.625,-0.125,#7D5762,1
2866,41.3125,20.125,-25.25,#6E588B,1
2867,41.3125,36.25,37.0,#A14526,1
2868,41.3125,56.5,-22.5,#A63187,1
2869,41.3125,57.125,-0.5,#B12B64,1
2870,41.3125,58.5,14.375,#B8264D,1
2871,41.375,-98.25,55.5,#007C00,0
2872,41.375,-65.875,-27.875,#007A8E,0
2873,41.375,-48.25,64.375,#127200,0
2874,41.375,-43.25,7.375,#007254,0
2875,41.375,6.625,-46.0,#1B63AD,1
2876,41.375,15.625,62.875,#8B5600,0
2877,41.375,87.75,-72.75,#A900DC,0
2878,41.4375,-3.0,43.625,#706212,1
2879,41.4375,6.25,26.625,#795D36,1
2880,41.4375,11.125,-19.875,#635D82,1
2881,41.4375,17.75,24.875,#88563A,1
2882,41.4375,19.0,57.75,#8F5400,0
2883,41.4375,48.625,-53.0,#8043BA,1
2884,41.4375,81.625,-20.375,#C80085,0
2885,41.5,-90.125,-2.0,#007D63,0
2886,41.5,-88.75,25.0,#007C35,0
2887,41.5,-88.25,33.875,#007C23,0
2888,41.5,-86.75,3.25,#007C5B,0
2889,41.5,-83.75,11.5,#007B4D,0
2890,41.5,-70.25,-22.625,#007B86,0
2891,41.5,-69.25,-35.125,#007C9B,0
2892,41.5,-57.25,-19.125,#007880,0
2893,41.5,-52.75,-25.0,#00778A,0
2894,41.5,-49.625,-50.25,#0079B4,0
2895,41.5,-42.5,-54.25,#0077BB,0
2896,41.5,-39.75,-22.875,#007386,0
2897,41.5,-24.75,13.75,#3B6C4B,1
2898,41.5,-21.875,-65.875,#0072CF,0
2899,41.5,-20.75,-10.5,#1C6C72,1
2900,41.5,-13.375,-2.625,#456866,1
2901,41.5,-9.125,-70.5,#006ED8,0
2902,41.5,0.625,-1.75,#626265,1
2903,41.5,6.875,57.0,#805C00,0
2904,41.5,19.375,-59.875,#1A5DC6,1
2905,41.5,19.625,-9.25,#7B5771,1
2906,41.5,22.0,-46.625,#535AAF,1
2907,41.5,26.625,2.875,#8C505E,1
2908,41.5,33.0,2.625,#944B5F,1
2909,41.5,33.0,71.25,#A14800,0
2910,41.5,36.0,-78.125,#0055E5,0
2911,41.5,41.75,14.625,#A4414C,1
2912,41.5,53.125,-70.875,#6C43D9,1
2913,41.5,57.625,49.75,#BD260E,1
2914,41.5,58.75,24.5,#BB253D,1
2915,41.5,60.75,56.125,#C11D00,0
2916,41.5,66.625,11.75,#C10A52,1
2917,41.5,75.0,-92.25,#7127FF,1
2918,41.5,75.75,68.875,#D20000,0
2919,41.5,76.625,2.5,#CA0061,0
2920,41.5,77.25,53.875,#D3000A,0
2921,41.5,90.0,-46.25,#C400B0,0
2922,41.5,99.25,-71.875,#BC00DC,0
2923,41.5,107.875,-31.0,#E40097,0
2924,41.5,117.125,-74.875,#D300E1,0
2925,41.5625,43.0,60.875,#AD3E00,0
2926,41.5625,68.375,20.0,#C50045,0
2927,41.5625,69.0,26.0,#C7003C,0
2928,41.5625,103.0,-9.75,#E60076,0
2929,41.625,33.375,48.5,#A0490B,1
2930,41.625,50.75,71.5,#B73300,0
2931,41.625,104.125,-46.625,#D700B1,0
2932,41.6875,-77.0,22.125,#007A3B,0
2933,41.6875,-75.875,39.375,#007A17,0
2934,41.75,26.375,71.625,#9A4F00,0
2935,41.75,78.25,-76.5,#960EE4,1
2936,41.75,95.25,10.625,#E30056,0
2937,41.8125,31.0,64.375,#9F4B00,0
2938,41.8125,105.125,-53.375,#D500BD,0
2939,41.875,-68.375,12.0,#007A4D,0
2940,41.875,-44.625,-44.75,#0078AC,0
2941,41.875,7.5,-12.125,#666077,1
2942,41.9375,-37.125,-33.875,#00759A,0
2943,41.9375,-0.625,71.875,#786100,0
2944,41.9375,2.25,4.375,#6A615C,1
2945,41.9375,4.75,-73.375,#0069DE,0
2946,41.9375,87.25,40.5,#DF0028,0
2947,42.0,-38.0,11.625,#00724F,0
2948,42.0,115.875,-49.5,#E600B7,0
2949,42.0625,-91.75,-26.625,#00808E,0
2950,42.0625,-86.375,-29.625,#008093,0
2951,42.0625,-45.75,32.875,#007429,0
2952,42.0625,-5.125,-45.25,#006AAE,0
2953,42.0625,51.75,-58.75,#7F42C6,1
2954,42.125,-97.5,-23.375,#008188,0
2955,42.125,-65.0,-7.125,#007A6E,0
2956,42.125,29.5,-3.875,#8E506B,1
2957,42.125,41.625,-21.875,#944788,1
2958,42.125,61.25,-83.75,#653EF1,1
2959,42.1875,-103.5,-20.0,#008283,0
2960,42.1875,-82.375,27.75,#007D31,0
2961,42.1875,27.875,-35.0,#73559E,1
2962,42.1875,64.25,43.5,#C6151F,1
2963,42.1875,70.5,-45.125,#AC19AF,1
2964,42.1875,82.625,-26.5,#C90091,0
2965,42.1875,94.75,25.125,#E60041,0
2966,42.1875,95.875,-13.125,#DE007C,0
2967,42.25,-70.0,41.875,#007A11,0
2968,42.25,-48.5,18.125,#007544,0
2969,42.25,-38.0,-48.375,#0077B3,0
2970,42.25,-8.875,-12.625,#446978,1
2971,42.25,-3.5,-2.125,#5C6667,1
2972,42.25,1.625,49.75,#7A6100,0
2973,42.25,49.125,-9.5,#A63C75,1
2974,42.25,98.375,-61.875,#C600CD,0
2975,42.3125,82.75,30.5,#DA0038,0
2976,42.3125,91.25,-63.25,#BB00CF,0
2977,42.3125,122.25,-69.5,#E100DA,0
2978,42.375,-54.125,48.75,#007700,0
2979,42.375,-7.875,0.125,#566864,1
2980,42.4375,-83.75,-22.625,#008088,0
2981,42.4375,-77.0,-22.875,#007F88,0
2982,42.4375,-59.75,26.375,#007935,0
2983,42.4375,51.75,-17.25,#A63A82,1
2984,42.4375,66.625,-7.25,#BE1772,1
2985,42.5,-53.25,13.0,#00784D,0
2986,42.5,-33.0,35.375,#3B7125,1
2987,42.5,-15.625,-51.375,#0070B9,0
2988,42.5,23.25,-15.0,#7F577D,1
2989,42.5625,-106.0,9.0,#008253,0
2990,42.5625,-101.125,2.375,#00815E,0
2991,42.5625,-97.125,64.875,#007F00,0
2992,42.5625,-95.5,24.125,#008039,0
2993,42.5625,-88.5,65.875,#007E00,0
2994,42.5625,-80.375,66.625,#007D00,0
2995,42.5625,-72.875,-6.25,#007D6D,0
2996,42.5625,-44.375,-5.75,#00766D,0
2997,42.5625,-34.875,71.125,#427100,0
2998,42.5625,-28.125,71.5,#506F00,0
2999,42.5625,-25.5,-34.125,#00729C,0
3000,42.5625,-18.25,72.875,#616B00,0
3001,42.5625,-14.0,30.5,#5E6A30,1
3002,42.5625,-12.125,72.875,#6A6800,0
3003,42.5625,-11.375,45.875,#67680C,1
3004,42.5625,-8.375,-59.375,#006FC7,0
3005,42.5625,-7.0,9.375,#5F6755,1
3006,42.5625,-2.625,37.5,#726423,1
3007,42.5625,1.75,-64.625,#006BD0,0
3008,42.5625,4.375,-81.0,#006CED,0
3009,42.5625,11.25,-84.75,#0069F4,0
3010,42.5625,12.125,-2.75,#765E69,1
3011,42.5625,16.5,-87.75,#0067F9,0
3012,42.5625,28.625,31.5,#9B5032,1
3013,42.5625,30.375,-95.5,#0060FF,0
3014,42.5625,32.625,-17.625,#8B5082,1
3015,42.5625,37.125,54.375,#A84700,0
3016,42.5625,41.25,-73.0,#4A52E0,1
3017,42.5625,45.0,-63.375,#6C4CCF,1
3018,42.5625,46.375,66.0,#B43C00,0
3019,42.5625,49.25,-86.125,#344EF7,1
3020,42.5625,50.5,18.875,#B33848,1
3021,42.5625,62.375,-71.625,#8239DE,1
3022,42.5625,68.75,-72.75,#8C2EE0,1
3023,42.5625,69.0,-26.625,#B81792,1
3024,42.5625,70.875,-86.625,#7830F8,1
3025,42.5625,71.625,-61.375,#A020CC,1
3026,42.5625,74.75,-32.25,#BC009B,0
3027,42.5625,90.25,-9.625,#DA0077,0
3028,42.5625,93.5,-69.875,#B900DB,0
3029,42.5625,111.125,-86.5,#C200F8,0
3030,42.5625,117.25,-88.0,#CA00FB,0
3031,42.625,-96.0,36.375,#008020,0
3032,42.625,81.875,73.25,#DD0000,0
3033,42.6875,-15.25,39.25,#606A1F,1
3034,42.6875,44.75,30.75,#AF3F35,1
3035,42.6875,89.625,2.25,#DD0065,0
3036,42.6875,100.875,-26.5,#E10093,0
3037,42.75,-72.75,67.25,#007C00,0
3038,42.75,-39.125,48.375,#327300,0
3039,42.75,9.5,73.25,#885D00,0
3040,42.75,24.625,-57.25,#445CC5,1
3041,42.75,27.0,51.625,#9C5101,1
3042,42.75,28.0,-28.875,#7B5695,1
3043,42.75,98.25,-45.875,#D300B3,0
3044,42.8125,-111.0,13.625,#00834C,0
3045,42.8125,-75.75,51.0,#007D00,0
3046,42.8125,-50.125,-34.375,#007B9D,0
3047,42.8125,-12.25,-65.5,#0072D3,0
3048,42.8125,-1.75,31.125,#726530,1
3049,42.8125,20.5,18.125,#8D5748,1
3050,42.8125,30.75,24.75,#9D4F3E,1
3051,42.8125,63.625,50.5,#C81A12,1
3052,42.8125,64.125,4.0,#C01F61,1
3053,42.8125,64.625,-46.5,#A42CB3,1
3054,42.8125,66.0,73.625,#CC0D00,0
3055,42.8125,66.25,63.625,#CC0D00,0
3056,42.8125,70.0,-16.875,#BF0E83,1
3057,42.8125,81.625,21.5,#D90047,0
3058,42.8125,84.75,-40.125,#C500A9,0
3059,42.8125,111.125,-37.625,#E900A6,0
3060,42.875,-116.75,18.625,#008443,0
3061,42.875,5.375,-59.375,#0069C8,0
3062,42.875,39.5,46.625,#AB4516,1
3063,42.875,44.5,-80.875,#3952EE,1
3064,42.875,46.875,56.375,#B53C00,0
3065,42.875,112.875,-93.125,#BE00FF,0
3066,42.9375,-28.375,64.0,#4F7000,0
3067,42.9375,18.125,-53.875,#3861BF,1
3068,42.9375,61.75,-38.25,#A730A6,1
3069,43.0,-116.75,9.75,#008453,0
3070,43.0,-102.0,33.125,#008228,0
3071,43.0,-98.875,49.75,#008100,0
3072,43.0,40.5,-45.375,#7F4EB1,1
3073,43.0,47.5,8.5,#AD3E5A,1
3074,43.0,52.75,-26.875,#A33C93,1
3075,43.0,53.125,26.875,#B9353C,1
3076,43.0625,-44.125,44.125,#1F760F,1
3077,43.0625,-27.125,-1.0,#1E7267,1
3078,43.0625,-18.625,61.5,#606C00,0
3079,43.0625,67.25,57.375,#CD0800,0
3080,43.0625,87.125,55.0,#E4000F,0
3081,43.125,-68.625,51.875,#007C00,0
3082,43.125,-5.25,-64.625,#006FD2,0
3083,43.125,40.25,-2.125,#A0486B,1
3084,43.1875,-21.125,2.25,#3B6F62,1
3085,43.1875,8.5,-30.75,#546499,1
3086,43.1875,26.25,-80.625,#0061EF,0
3087,43.1875,35.75,-50.75,#6F54BB,1
3088,43.25,-106.25,-1.5,#008467,0
3089,43.25,11.25,-55.75,#0066C3,0
3090,43.25,93.0,-28.625,#D80098,0
3091,43.3125,-71.375,6.375,#007E5A,0
3092,43.3125,-1.75,-10.875,#596878,1
3093,43.3125,18.875,8.75,#895A59,1
3094,43.3125,79.125,62.375,#DC0000,0
3095,43.375,-28.125,43.125,#4B7115,1
3096,43.375,11.5,-37.125,#5063A4,1
3097,43.375,87.125,11.375,#DF0058,0
3098,43.4375,-110.125,22.125,#00843E,0
3099,43.4375,-17.75,-19.625,#0C7086,1
3100,43.4375,-6.5,-53.25,#006FBF,0
3101,43.4375,3.75,37.375,#7E6326,1
3102,43.4375,5.25,-53.375,#0069C0,0
3103,43.4375,8.0,2.125,#756263,1
3104,43.4375,29.25,-85.875,#0061F9,0
3105,43.4375,101.375,-89.875,#B000FF,0
3106,43.5,-120.125,-12.375,#008779,0
3107,43.5,-90.625,43.25,#00810E,0
3108,43.5,-89.625,14.625,#00824C,0
3109,43.5,-83.625,17.5,#008147,0
3110,43.5,-80.5,-33.625,#00839D,0
3111,43.5,-65.125,72.625,#007C00,0
3112,43.5,-60.375,-44.375,#0080B0,0
3113,43.5,-58.625,73.25,#007A00,0
3114,43.5,-52.375,73.5,#057900,0
3115,43.5,-41.625,58.0,#317600,0
3116,43.5,-41.25,74.0,#377600,0
3117,43.5,-38.375,18.375,#157647,1
3118,43.5,-37.5,-6.375,#007770,0
3119,43.5,-36.875,3.75,#007660,0
3120,43.5,-33.25,-10.875,#007578,0
3121,43.5,-32.75,-21.25,#007689,0
3122,43.5,-28.375,-53.0,#0078BF,0
3123,43.5,-25.125,20.125,#457144,1
3124,43.5,-15.625,-38.5,#0071A6,0
3125,43.5,-13.375,21.375,#5D6C43,1
3126,43.5,-9.875,-40.875,#006FAA,0
3127,43.5,6.0,18.875,#7B6248,1
3128,43.5,11.375,-65.25,#0068D4,0
3129,43.5,12.0,-9.75,#746177,1
3130,43.5,12.625,30.375,#885E34,1
3131,43.5,21.5,63.875,#995700,0
3132,43.5,39.25,-67.0,#5955D8,1
3133,43.5,43.625,21.5,#AE4446,1
3134,43.5,52.75,-48.375,#9242B8,1
3135,43.5,58.5,72.625,#C62A00,0
3136,43.5,76.625,29.5,#D7003B,0
3137,43.5,84.125,-77.875,#A300EC,0
3138,43.5,93.75,-3.75,#E30071,0
3139,43.5,94.5,37.5,#EC0031,0
3140,43.5,104.875,-77.25,#C500EB,0
3141,43.5,117.625,-80.875,#D500F1,0
3142,43.5,124.25,-82.5,#DD00F4,0
3143,43.5625,-65.0,2.5,#007E61,0
3144,43.5625,-58.875,56.625,#007B00,0
3145,43.5625,-39.5,32.375,#28762D,1
3146,43.5625,-11.125,52.5,#6B6A00,0
3147,43.5625,-4.625,15.0,#69684E,1
3148,43.5625,6.25,62.75,#856100,0
3149,43.5625,12.75,-25.625,#656291,1
3150,43.5625,33.625,17.125,#A04E4C,1
3151,43.5625,50.5,-93.25,#0051FF,0
3152,43.5625,60.0,-11.625,#B72F7C,1
3153,43.5625,62.5,-24.875,#B32D91,1
3154,43.5625,64.0,-94.0,#5442FF,0
3155,43.5625,89.75,-52.0,#C600BF,0
3156,43.5625,106.25,-15.375,#EE0084,0
3157,43.5625,109.5,-44.0,#E600B2,0
3158,43.5625,117.25,-61.875,#E400D1,0
